-------------- Solving ODE Using RK34 With Time Adaptivity --------------
Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000502            0.7317191182                    4.6096785482
0.0000000503            0.7321870107                    4.6095932948
0.0000000504            0.7317390721                    4.6095085766
0.0000000505            0.7303752230                    4.6094259971
0.0000000506            0.7280952086                    4.6093471756
0.0000000507            0.7248987769                    4.6092737301
0.0000000507            0.7207856788                    4.6092072754
0.0000000508            0.7157556678                    4.6091494224
0.0000000509            0.7098084991                    4.6091017762
0.0000000510            0.7030545882                    4.6090658956
0.0000000511            0.7013852919                    4.6090590856
0.0000000513            0.6855502451                    4.6090307746
0.0000000515            0.6699592309                    4.6090681827
0.0000000518            0.6545991927                    4.6091695783
0.0000000520            0.6394686290                    4.6093332903
0.0000000522            0.6245660290                    4.6095576632
0.0000000525            0.6098898816                    4.6098410567
0.0000000527            0.5954386745                    4.6101818459
0.0000000529            0.5812108938                    4.6105784208
0.0000000532            0.5672050243                    4.6110291862
0.0000000534            0.5534195484                    4.6115325620
0.0000000537            0.5398529464                    4.6120869824
0.0000000539            0.5265036960                    4.6126908962
0.0000000542            0.5133702720                    4.6133427668
0.0000000544            0.5004511462                    4.6140410716
0.0000000547            0.4877447869                    4.6147843026
0.0000000550            0.4752496588                    4.6155709656
0.0000000552            0.4629642226                    4.6163995806
0.0000000555            0.4508869350                    4.6172686816
0.0000000558            0.4390162482                    4.6181768163
0.0000000560            0.4273506101                    4.6191225465
0.0000000563            0.4158884636                    4.6201044476
0.0000000566            0.4046282465                    4.6211211089
0.0000000568            0.3935683917                    4.6221711333
0.0000000571            0.3827073265                    4.6232531374
0.0000000574            0.3720434726                    4.6243657513
0.0000000577            0.3615752462                    4.6255076190
0.0000000580            0.3513010574                    4.6266773978
0.0000000583            0.3412193101                    4.6278737588
0.0000000586            0.3313284024                    4.6290953865
0.0000000589            0.3216267257                    4.6303409792
0.0000000592            0.3121126649                    4.6316092486
0.0000000595            0.3027845984                    4.6328989200
0.0000000598            0.2936408979                    4.6342087325
0.0000000601            0.2850556052                    4.6355373338
0.0000000601            0.2843969991                    4.6356907422
0.0000000602            0.2832769796                    4.6360979191
0.0000000603            0.2830723723                    4.6365034992
0.0000000604            0.2837831581                    4.6369061424
0.0000000605            0.2854096372                    4.6373044293
0.0000000606            0.2879521259                    4.6376969375
0.0000000607            0.2914109569                    4.6380822416
0.0000000608            0.2957864806                    4.6384589108
0.0000000609            0.3010790657                    4.6388255086
0.0000000610            0.3072891011                    4.6391805909
0.0000000611            0.3140221069                    4.6395229712
0.0000000611            0.3165846066                    4.6396497465
0.0000000614            0.3321674456                    4.6403865205
0.0000000616            0.3475083301                    4.6410531519
0.0000000618            0.3626170485                    4.6416511605
0.0000000621            0.3774952830                    4.6421816739
0.0000000623            0.3921447172                    4.6426458260
0.0000000625            0.4065670327                    4.6430447572
0.0000000628            0.4207639088                    4.6433796131
0.0000000630            0.4347370228                    4.6436515457
0.0000000633            0.4484880504                    4.6438617121
0.0000000635            0.4620186660                    4.6440112748
0.0000000638            0.4753305423                    4.6441014016
0.0000000640            0.4884253513                    4.6441332652
0.0000000643            0.5013047639                    4.6441080431
0.0000000645            0.5139704504                    4.6440269175
0.0000000648            0.5264240806                    4.6438910748
0.0000000651            0.5386673238                    4.6437017059
0.0000000653            0.5507018494                    4.6434600053
0.0000000656            0.5625293266                    4.6431671717
0.0000000659            0.5741514248                    4.6428244071
0.0000000661            0.5855698140                    4.6424329171
0.0000000664            0.5967861643                    4.6419939103
0.0000000667            0.6078021470                    4.6415085983
0.0000000670            0.6186194337                    4.6409781954
0.0000000672            0.6292396973                    4.6404039184
0.0000000675            0.6396646117                    4.6397869864
0.0000000678            0.6498958522                    4.6391286205
0.0000000681            0.6599350955                    4.6384300437
0.0000000684            0.6697840198                    4.6376924802
0.0000000687            0.6794443051                    4.6369171560
0.0000000690            0.6889176332                    4.6361052978
0.0000000693            0.6982056880                    4.6352581333
0.0000000696            0.7073101555                    4.6343768906
0.0000000699            0.7162327239                    4.6334627983
0.0000000702            0.7220543723                    4.6325234487
0.0000000703            0.7221879097                    4.6323938430
0.0000000704            0.7218169696                    4.6321083324
0.0000000705            0.7205271425                    4.6318261469
0.0000000706            0.7183182289                    4.6315488590
0.0000000707            0.7151900168                    4.6312780877
0.0000000708            0.7111422959                    4.6310154489
0.0000000708            0.7061748577                    4.6307625544
0.0000000709            0.7002874948                    4.6305210101
0.0000000710            0.6936034485                    4.6302923695
0.0000000711            0.6919593469                    4.6302392617
0.0000000713            0.6762942979                    4.6297691613
0.0000000715            0.6608713101                    4.6293709572
0.0000000718            0.6456773375                    4.6290425654
0.0000000720            0.6307108822                    4.6287822882
0.0000000722            0.6159704372                    4.6285884430
0.0000000725            0.6014544956                    4.6284593627
0.0000000727            0.5871615494                    4.6283933950
0.0000000730            0.5730900899                    4.6283889028
0.0000000732            0.5592386068                    4.6284442635
0.0000000734            0.5456055884                    4.6285578695
0.0000000737            0.5321895208                    4.6287281272
0.0000000739            0.5189888882                    4.6289534577
0.0000000742            0.5060021720                    4.6292322962
0.0000000745            0.4932278511                    4.6295630921
0.0000000747            0.4806644013                    4.6299443086
0.0000000750            0.4683102952                    4.6303744231
0.0000000752            0.4561640016                    4.6308519265
0.0000000755            0.4442239859                    4.6313753236
0.0000000758            0.4324887092                    4.6319431329
0.0000000760            0.4209566288                    4.6325538861
0.0000000763            0.4096261971                    4.6332061290
0.0000000766            0.3984958623                    4.6338984202
0.0000000769            0.3875640673                    4.6346293321
0.0000000771            0.3768292503                    4.6353974503
0.0000000774            0.3662898443                    4.6362013738
0.0000000777            0.3559442766                    4.6370397147
0.0000000780            0.3457909693                    4.6379110984
0.0000000783            0.3358283384                    4.6388141637
0.0000000786            0.3260547942                    4.6397475622
0.0000000789            0.3164687409                    4.6407099591
0.0000000792            0.3070685766                    4.6417000325
0.0000000795            0.2978526929                    4.6427164740
0.0000000798            0.2888194750                    4.6437579880
0.0000000801            0.2808280406                    4.6448225154
0.0000000802            0.2803117677                    4.6449439925
0.0000000802            0.2795532815                    4.6452699471
0.0000000803            0.2797113436                    4.6455942612
0.0000000804            0.2807859940                    4.6459155769
0.0000000805            0.2827775244                    4.6462324712
0.0000000806            0.2856862427                    4.6465435183
0.0000000807            0.2895124732                    4.6468472884
0.0000000808            0.2942565583                    4.6471423462
0.0000000809            0.2999188592                    4.6474272502
0.0000000810            0.3064710211                    4.6477005505
0.0000000810            0.3081806533                    4.6477672589
0.0000000813            0.3239194089                    4.6483486733
0.0000000815            0.3394134380                    4.6488620434
0.0000000817            0.3546732277                    4.6493088171
0.0000000820            0.3697004838                    4.6496901082
0.0000000822            0.3844969143                    4.6500070366
0.0000000825            0.3990642241                    4.6502607285
0.0000000827            0.4134041158                    4.6504523158
0.0000000829            0.4275182895                    4.6505829364
0.0000000832            0.4414084434                    4.6506537336
0.0000000834            0.4550762738                    4.6506658560
0.0000000837            0.4685234754                    4.6506204576
0.0000000839            0.4817517413                    4.6505186973
0.0000000842            0.4947627636                    4.6503617389
0.0000000844            0.5075582332                    4.6501507506
0.0000000847            0.5201398402                    4.6498869052
0.0000000850            0.5325092742                    4.6495713797
0.0000000852            0.5446682242                    4.6492053551
0.0000000855            0.5566183788                    4.6487900161
0.0000000858            0.5683614268                    4.6483265513
0.0000000860            0.5798990568                    4.6478161524
0.0000000863            0.5912329577                    4.6472600142
0.0000000866            0.6023648190                    4.6466593347
0.0000000869            0.6132963304                    4.6460153146
0.0000000871            0.6240291826                    4.6453291567
0.0000000874            0.6345650672                    4.6446020667
0.0000000877            0.6449056766                    4.6438352516
0.0000000880            0.6550527047                    4.6430299208
0.0000000883            0.6650078465                    4.6421872850
0.0000000886            0.6747727985                    4.6413085560
0.0000000889            0.6843492591                    4.6403949469
0.0000000892            0.6937389282                    4.6394476716
0.0000000895            0.7029435079                    4.6384679443
0.0000000898            0.7119647020                    4.6374569797
0.0000000901            0.7198778095                    4.6364169772
0.0000000902            0.7203759387                    4.6362979364
0.0000000903            0.7210837194                    4.6359784342
0.0000000903            0.7208721802                    4.6356605718
0.0000000904            0.7197413356                    4.6353459089
0.0000000905            0.7176909772                    4.6350360671
0.0000000906            0.7147208990                    4.6347326659
0.0000000907            0.7108308966                    4.6344373224
0.0000000908            0.7060207674                    4.6341516493
0.0000000909            0.7002903098                    4.6338772541
0.0000000910            0.6936917972                    4.6336157264
0.0000000911            0.6920135305                    4.6335534353
0.0000000913            0.6763529383                    4.6330081355
0.0000000915            0.6609342210                    4.6325358549
0.0000000917            0.6457443536                    4.6321344491
0.0000000920            0.6307818384                    4.6318022148
0.0000000922            0.6160451692                    4.6315374639
0.0000000925            0.6015328396                    4.6313385236
0.0000000927            0.5872433425                    4.6312037360
0.0000000929            0.5731751700                    4.6311314584
0.0000000932            0.5593268127                    4.6311200627
0.0000000934            0.5456967598                    4.6311679355
0.0000000937            0.5322834988                    4.6312734777
0.0000000939            0.5190855148                    4.6314351047
0.0000000942            0.5061012907                    4.6316512461
0.0000000944            0.4933293066                    4.6319203456
0.0000000947            0.4807680398                    4.6322408607
0.0000000950            0.4684159643                    4.6326112631
0.0000000952            0.4562715507                    4.6330300380
0.0000000955            0.4443332660                    4.6334956843
0.0000000958            0.4325995732                    4.6340067148
0.0000000960            0.4210689312                    4.6345616554
0.0000000963            0.4097397946                    4.6351590459
0.0000000966            0.3986106133                    4.6357974391
0.0000000968            0.3876798327                    4.6364754015
0.0000000971            0.3769458929                    4.6371915125
0.0000000974            0.3664072290                    4.6379443652
0.0000000977            0.3560622710                    4.6387325655
0.0000000980            0.3459094430                    4.6395547327
0.0000000983            0.3359471637                    4.6404094994
0.0000000986            0.3261738458                    4.6412955110
0.0000000989            0.3165878961                    4.6422114263
0.0000000992            0.3071877153                    4.6431559171
0.0000000995            0.2979716978                    4.6441276685
0.0000000998            0.2889382314                    4.6451253785
0.0000001001            0.2806810651                    4.6461473507
