-------------- Solving ODE Using Forward Euler --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000208            0.1436797435                    0.1070136058
0.0000000210            0.1560728259                    0.1056066565
0.0000000212            0.1719420460                    0.1045038467
0.0000000214            0.1871544411                    0.1037625338
0.0000000216            0.2017435141                    0.1033551212
0.0000000218            0.2157408760                    0.1032557867
0.0000000220            0.2291763567                    0.1034403727
0.0000000222            0.2420781098                    0.1038862849
0.0000000224            0.2544727112                    0.1045723957
0.0000000226            0.2663852506                    0.1054789541
0.0000000228            0.2778394197                    0.1065875010
0.0000000230            0.2888575929                    0.1078807893
0.0000000232            0.2994609050                    0.1093427096
0.0000000234            0.3096693230                    0.1109582193
0.0000000236            0.3195017144                    0.1127132770
0.0000000238            0.3289759114                    0.1145947802
0.0000000240            0.3381087706                    0.1165905072
0.0000000242            0.3469162299                    0.1186890624
0.0000000244            0.3554133619                    0.1208798245
0.0000000246            0.3636144239                    0.1231528987
0.0000000248            0.3715329050                    0.1254990713
0.0000000250            0.3791815702                    0.1279097665
0.0000000252            0.3865725027                    0.1303770073
0.0000000254            0.3937171427                    0.1328933770
0.0000000256            0.4006263246                    0.1354519848
0.0000000258            0.4073103113                    0.1380464319
0.0000000260            0.4137788275                    0.1406707808
0.0000000262            0.4200410900                    0.1433195262
0.0000000264            0.4261058369                    0.1459875669
0.0000000266            0.4319813548                    0.1486701810
0.0000000268            0.4376755042                    0.1513630008
0.0000000270            0.4431957441                    0.1540619909
0.0000000272            0.4485491541                    0.1567634261
0.0000000274            0.4537424565                    0.1594638722
0.0000000276            0.4587820357                    0.1621601664
0.0000000278            0.4636739576                    0.1648494005
0.0000000280            0.4684239873                    0.1675289036
0.0000000282            0.4730376058                    0.1701962272
0.0000000284            0.4775200262                    0.1728491302
0.0000000286            0.4818762077                    0.1754855655
0.0000000288            0.4861108707                    0.1781036671
0.0000000290            0.4902285092                    0.1807017378
0.0000000292            0.4942334036                    0.1832782385
0.0000000294            0.4981296322                    0.1858317770
0.0000000296            0.5019210825                    0.1883610986
0.0000000298            0.5056114612                    0.1908650763
0.0000000300            0.5092043042                    0.1933427025
0.0000000302            0.5127029861                    0.1957930804
0.0000000304            0.5121107283                    0.1982154169
0.0000000306            0.5075906075                    0.2005290148
0.0000000308            0.4992975635                    0.2026596664
0.0000000310            0.4873788543                    0.2045392310
0.0000000312            0.4719744847                    0.2061052388
0.0000000314            0.4572176101                    0.2073005190
0.0000000316            0.4430749161                    0.2081528504
0.0000000318            0.4295149765                    0.2086882347
0.0000000320            0.4165081421                    0.2089310049
0.0000000322            0.4040264365                    0.2089039275
0.0000000324            0.3920434576                    0.2086282992
0.0000000326            0.3805342853                    0.2081240363
0.0000000328            0.3694753946                    0.2074097606
0.0000000330            0.3588445740                    0.2065028781
0.0000000332            0.3486208486                    0.2054196544
0.0000000334            0.3387844078                    0.2041752852
0.0000000336            0.3293165372                    0.2027839620
0.0000000338            0.3201995549                    0.2012589342
0.0000000340            0.3114167514                    0.1996125680
0.0000000342            0.3029523327                    0.1978564003
0.0000000344            0.2947913674                    0.1960011909
0.0000000346            0.2869197365                    0.1940569706
0.0000000348            0.2793240865                    0.1920330865
0.0000000350            0.2719917847                    0.1899382448
0.0000000352            0.2649108782                    0.1877805507
0.0000000354            0.2580700541                    0.1855675462
0.0000000356            0.2514586029                    0.1833062455
0.0000000358            0.2450663837                    0.1810031677
0.0000000360            0.2388837917                    0.1786643687
0.0000000362            0.2329017274                    0.1762954698
0.0000000364            0.2271115677                    0.1739016855
0.0000000366            0.2215051387                    0.1714878494
0.0000000368            0.2160746901                    0.1690584382
0.0000000370            0.2108128713                    0.1666175945
0.0000000372            0.2057127083                    0.1641691482
0.0000000374            0.2007675830                    0.1617166364
0.0000000376            0.1959712124                    0.1592633226
0.0000000378            0.1913176303                    0.1568122139
0.0000000380            0.1868011694                    0.1543660780
0.0000000382            0.1824164442                    0.1519274583
0.0000000384            0.1781583356                    0.1494986888
0.0000000386            0.1740219759                    0.1470819080
0.0000000388            0.1700027351                    0.1446790712
0.0000000390            0.1660962071                    0.1422919630
0.0000000392            0.1622981981                    0.1399222087
0.0000000394            0.1586047143                    0.1375712843
0.0000000396            0.1550119514                    0.1352405272
0.0000000398            0.1515162839                    0.1329311451
0.0000000400            0.1481142555                    0.1306442250
0.0000000402            0.1448025697                    0.1283807411
0.0000000404            0.1455780818                    0.1261415629
0.0000000406            0.1502777898                    0.1240074620
0.0000000408            0.1587468274                    0.1220527193
0.0000000410            0.1708380087                    0.1203455471
0.0000000412            0.1864113993                    0.1189484854
0.0000000414            0.2013339130                    0.1179187739
0.0000000416            0.2156389320                    0.1172287012
0.0000000418            0.2293579487                    0.1168523318
0.0000000420            0.2425206774                    0.1167653975
0.0000000422            0.2551551583                    0.1169451952
0.0000000424            0.2672878558                    0.1173704905
0.0000000426            0.2789437514                    0.1180214280
0.0000000428            0.2901464299                    0.1188794459
0.0000000430            0.3009181616                    0.1199271967
0.0000000432            0.3112799791                    0.1211484721
0.0000000434            0.3212517494                    0.1225281328
0.0000000436            0.3308522421                    0.1240520424
0.0000000438            0.3400991932                    0.1257070056
0.0000000440            0.3490093656                    0.1274807092
0.0000000442            0.3575986052                    0.1293616682
0.0000000444            0.3658818943                    0.1313391735
0.0000000446            0.3738734020                    0.1334032445
0.0000000448            0.3815865308                    0.1355445827
0.0000000450            0.3890339613                    0.1377545301
0.0000000452            0.3962276934                    0.1400250281
0.0000000454            0.4031790862                    0.1423485808
0.0000000456            0.4098988944                    0.1447182193
0.0000000458            0.4163973030                    0.1471274684
0.0000000460            0.4226839603                    0.1495703158
0.0000000462            0.4287680082                    0.1520411823
0.0000000464            0.4346581115                    0.1545348952
0.0000000466            0.4403624849                    0.1570466616
0.0000000468            0.4458889188                    0.1595720449
0.0000000470            0.4512448029                    0.1621069414
0.0000000472            0.4564371496                    0.1646475598
0.0000000474            0.4614726148                    0.1671904004
0.0000000476            0.4663575183                    0.1697322367
0.0000000478            0.4710978623                    0.1722700976
0.0000000480            0.4756993497                    0.1748012510
0.0000000482            0.4801674007                    0.1773231879
0.0000000484            0.4845071685                    0.1798336084
0.0000000486            0.4887235539                    0.1823304074
0.0000000488            0.4928212199                    0.1848116622
0.0000000490            0.4968046043                    0.1872756201
0.0000000492            0.5006779326                    0.1897206874
0.0000000494            0.5044452290                    0.1921454186
0.0000000496            0.5081103282                    0.1945485064
0.0000000498            0.5116768852                    0.1969287727
0.0000000500            0.5151483853                    0.1992851595
0.0000000502            0.5185281531                    0.2016167208
0.0000000504            0.5178193613                    0.2039226151
0.0000000506            0.5131850392                    0.2061220977
0.0000000508            0.5047800796                    0.2081409146
0.0000000510            0.4927516947                    0.2099108796
0.0000000512            0.4772398445                    0.2113694783
0.0000000514            0.4623776403                    0.2124594960
0.0000000516            0.4481317246                    0.2132086690
0.0000000518            0.4344706290                    0.2136429567
0.0000000520            0.4213646630                    0.2137866510
0.0000000522            0.4087858095                    0.2136624783
0.0000000524            0.3967076267                    0.2132916953
0.0000000526            0.3851051555                    0.2126941800
0.0000000528            0.3739548329                    0.2118885160
0.0000000530            0.3632344099                    0.2108920720
0.0000000532            0.3529228749                    0.2097210773
0.0000000534            0.3430003815                    0.2083906917
0.0000000536            0.3334481800                    0.2069150717
0.0000000538            0.3242485543                    0.2053074324
0.0000000540            0.3153847608                    0.2035801062
0.0000000542            0.3068409724                    0.2017445971
0.0000000544            0.2986022255                    0.1998116327
0.0000000546            0.2906543691                    0.1977912119
0.0000000548            0.2829840186                    0.1956926508
0.0000000550            0.2755785109                    0.1935246252
0.0000000552            0.2684258629                    0.1912952104
0.0000000554            0.2615147326                    0.1890119192
0.0000000556            0.2548343817                    0.1866817371
0.0000000558            0.2483746412                    0.1843111552
0.0000000560            0.2421258786                    0.1819062019
0.0000000562            0.2360789675                    0.1794724714
0.0000000564            0.2302252583                    0.1770151519
0.0000000566            0.2245565510                    0.1745390509
0.0000000568            0.2190650699                    0.1720486199
0.0000000570            0.2137434395                    0.1695479765
0.0000000572            0.2085846615                    0.1670409263
0.0000000574            0.2035820936                    0.1645309824
0.0000000576            0.1987294295                    0.1620213850
0.0000000578            0.1940206800                    0.1595151182
0.0000000580            0.1894501552                    0.1570149271
0.0000000582            0.1850124475                    0.1545233331
0.0000000584            0.1807024163                    0.1520426487
0.0000000586            0.1765151726                    0.1495749911
0.0000000588            0.1724460655                    0.1471222949
0.0000000590            0.1684906688                    0.1446863244
0.0000000592            0.1646447685                    0.1422686848
0.0000000594            0.1609043515                    0.1398708328
0.0000000596            0.1572655941                    0.1374940865
0.0000000598            0.1537248520                    0.1351396349
0.0000000600            0.1502786506                    0.1328085466
0.0000000602            0.1469236756                    0.1305017777
0.0000000604            0.1476567641                    0.1282201801
0.0000000606            0.1523148971                    0.1260445082
0.0000000608            0.1607431914                    0.1240490258
0.0000000610            0.1727944443                    0.1223019286
0.0000000612            0.1883287051                    0.1208657404
0.0000000614            0.2032128717                    0.1197976848
0.0000000616            0.2174803105                    0.1190700349
0.0000000618            0.2311624988                    0.1186568397
0.0000000620            0.2442891356                    0.1185338161
0.0000000622            0.2568882465                    0.1186782462
0.0000000624            0.2689862816                    0.1190688812
0.0000000626            0.2806082079                    0.1196858516
0.0000000628            0.2917775967                    0.1205105817
0.0000000630            0.3025167044                    0.1215257104
0.0000000632            0.3128465505                    0.1227150161
0.0000000634            0.3227869888                    0.1240633464
0.0000000636            0.3323567761                    0.1255565523
0.0000000638            0.3415736361                    0.1271814258
0.0000000640            0.3504543192                    0.1289256415
0.0000000642            0.3590146593                    0.1307777022
0.0000000644            0.3672696269                    0.1327268873
0.0000000646            0.3752333796                    0.1347632043
0.0000000648            0.3829193085                    0.1368773437
0.0000000650            0.3903400830                    0.1390606362
0.0000000652            0.3975076924                    0.1413050124
0.0000000654            0.4044334850                    0.1436029657
0.0000000656            0.4111282049                    0.1459475168
0.0000000658            0.4176020271                    0.1483321802
0.0000000660            0.4238645896                    0.1507509336
0.0000000662            0.4299250247                    0.1531981880
0.0000000664            0.4357919874                    0.1556687610
0.0000000666            0.4414736832                    0.1581578503
0.0000000668            0.4469778928                    0.1606610099
0.0000000670            0.4523119973                    0.1631741274
0.0000000672            0.4574830000                    0.1656934023
0.0000000674            0.4624975480                    0.1682153262
0.0000000676            0.4673619526                    0.1707366641
0.0000000678            0.4720822078                    0.1732544366
0.0000000680            0.4766640082                    0.1757659033
0.0000000682            0.4811127660                    0.1782685473
0.0000000684            0.4854336263                    0.1807600607
0.0000000686            0.4896314824                    0.1832383308
0.0000000688            0.4937109897                    0.1857014272
0.0000000690            0.4976765787                    0.1881475899
0.0000000692            0.5015324674                    0.1905752179
0.0000000694            0.5052826730                    0.1929828585
0.0000000696            0.5089310233                    0.1953691977
0.0000000698            0.5124811663                    0.1977330502
0.0000000700            0.5159365806                    0.2000733515
0.0000000702            0.5193005844                    0.2023891491
0.0000000704            0.5185763441                    0.2046795948
0.0000000706            0.5139268822                    0.2068639379
0.0000000708            0.5055070857                    0.2088679180
0.0000000710            0.4934641606                    0.2106233430
0.0000000712            0.4779380610                    0.2120676925
0.0000000714            0.4630618924                    0.2131437460
0.0000000716            0.4488022917                    0.2138792340
0.0000000718            0.4351277847                    0.2143001105
0.0000000720            0.4220086755                    0.2144306618
0.0000000722            0.4094169417                    0.2142936088
0.0000000724            0.3973261362                    0.2139102033
0.0000000726            0.3857112948                    0.2133003179
0.0000000728            0.3745488494                    0.2124825311
0.0000000730            0.3638165461                    0.2114742068
0.0000000732            0.3534933683                    0.2102915695
0.0000000734            0.3435594650                    0.2089497741
0.0000000736            0.3339960819                    0.2074629724
0.0000000738            0.3247854981                    0.2058443751
0.0000000740            0.3159109656                    0.2041063101
0.0000000742            0.3073566532                    0.2022602770
0.0000000744            0.2991075926                    0.2003169990
0.0000000746            0.2911496289                    0.1982864709
0.0000000748            0.2834693732                    0.1961780046
0.0000000750            0.2760541583                    0.1940002719
0.0000000752            0.2688919974                    0.1917613442
0.0000000754            0.2619715444                    0.1894687304
0.0000000756            0.2552820572                    0.1871294120
0.0000000758            0.2488133632                    0.1847498767
0.0000000760            0.2425558262                    0.1823361489
0.0000000762            0.2365003161                    0.1798938195
0.0000000764            0.2306381799                    0.1774280730
0.0000000766            0.2249612141                    0.1749437137
0.0000000768            0.2194616399                    0.1724451894
0.0000000770            0.2141320780                    0.1699366146
0.0000000772            0.2089655272                    0.1674217916
0.0000000774            0.2039553420                    0.1649042305
0.0000000776            0.1990952129                    0.1623871681
0.0000000778            0.1943791477                    0.1598735857
0.0000000780            0.1898014535                    0.1573662252
0.0000000782            0.1853567199                    0.1548676052
0.0000000784            0.1810398032                    0.1523800354
0.0000000786            0.1768458118                    0.1499056301
0.0000000788            0.1727700919                    0.1474463211
0.0000000790            0.1688082147                    0.1450038701
0.0000000792            0.1649559635                    0.1425798796
0.0000000794            0.1612093225                    0.1401758037
0.0000000796            0.1575644657                    0.1377929580
0.0000000798            0.1540177462                    0.1354325290
0.0000000800            0.1505656870                    0.1330955827
0.0000000802            0.1472049711                    0.1307830732
0.0000000804            0.1479324338                    0.1284958497
0.0000000806            0.1525850534                    0.1263146644
0.0000000808            0.1610079446                    0.1243137789
0.0000000810            0.1730539024                    0.1225613866
0.0000000812            0.1885829740                    0.1211200092
0.0000000814            0.2034620552                    0.1200468683
0.0000000816            0.2177245104                    0.1193142347
0.0000000818            0.2314018147                    0.1188961555
0.0000000820            0.2445236652                    0.1187683456
0.0000000822            0.2571180855                    0.1189080850
0.0000000824            0.2692115238                    0.1192941233
0.0000000826            0.2808289453                    0.1199065889
0.0000000828            0.2919939192                    0.1207269042
0.0000000830            0.3027287006                    0.1217377065
0.0000000832            0.3130543067                    0.1229227722
0.0000000834            0.3229905898                    0.1242669475
0.0000000836            0.3325563052                    0.1257560813
0.0000000838            0.3417691746                    0.1273769642
0.0000000840            0.3506459469                    0.1291172691
0.0000000842            0.3592024544                    0.1309654973
0.0000000844            0.3674536662                    0.1329109265
0.0000000846            0.3754137381                    0.1349435628
0.0000000848            0.3830960598                    0.1370540950
0.0000000850            0.3905132993                    0.1392338524
0.0000000852            0.3976774444                    0.1414747643
0.0000000854            0.4045998419                    0.1437693226
0.0000000856            0.4112912347                    0.1461105465
0.0000000858            0.4177617962                    0.1484919494
0.0000000860            0.4240211634                    0.1509075073
0.0000000862            0.4300784670                    0.1533516303
0.0000000864            0.4359423609                    0.1558191344
0.0000000866            0.4416210492                    0.1583052163
0.0000000868            0.4471223115                    0.1608054286
0.0000000870            0.4524535276                    0.1633156577
0.0000000872            0.4576216997                    0.1658321019
0.0000000874            0.4626334737                    0.1683512518
0.0000000876            0.4674951598                    0.1708698712
0.0000000878            0.4722127508                    0.1733849796
0.0000000880            0.4767919404                    0.1758938354
0.0000000882            0.4812381395                    0.1783939208
0.0000000884            0.4855564923                    0.1808829268
0.0000000886            0.4897518912                    0.1833587396
0.0000000888            0.4938289903                    0.1858194278
0.0000000890            0.4977922193                    0.1882632305
0.0000000892            0.5016457951                    0.1906885457
0.0000000894            0.5053937342                    0.1930939197
0.0000000896            0.5090398632                    0.1954780376
0.0000000898            0.5125878295                    0.1978397134
0.0000000900            0.5160411105                    0.2001778814
0.0000000902            0.5194030238                    0.2024915884
0.0000000904            0.5186767346                    0.2047799853
0.0000000906            0.5140252649                    0.2069623206
0.0000000908            0.5056035007                    0.2089643331
0.0000000910            0.4935586473                    0.2107178298
0.0000000912            0.4780306580                    0.2121602895
0.0000000914            0.4631526375                    0.2132344911
0.0000000916            0.4488912218                    0.2139681642
0.0000000918            0.4352149362                    0.2143872621
0.0000000920            0.4220940840                    0.2145160703
0.0000000922            0.4095006421                    0.2143773092
0.0000000924            0.3974081626                    0.2139922297
0.0000000926            0.3857916807                    0.2133807037
0.0000000928            0.3746276275                    0.2125613092
0.0000000930            0.3638937486                    0.2115514094
0.0000000932            0.3535690268                    0.2103672280
0.0000000934            0.3436336103                    0.2090239194
0.0000000936            0.3340687443                    0.2075356348
0.0000000938            0.3248567072                    0.2059155843
0.0000000940            0.3159807506                    0.2041760951
0.0000000942            0.3074250425                    0.2023286663
0.0000000944            0.2991746141                    0.2003840205
0.0000000946            0.2912153100                    0.1983521520
0.0000000948            0.2835337406                    0.1962423721
0.0000000950            0.2761172384                    0.1940633520
0.0000000952            0.2689538159                    0.1918231627
0.0000000954            0.2620321266                    0.1895293125
0.0000000956            0.2553414277                    0.1871887825
0.0000000958            0.2488715463                    0.1848080598
0.0000000960            0.2426128456                    0.1823931683
0.0000000962            0.2365561952                    0.1799496985
0.0000000964            0.2306929413                    0.1774828345
0.0000000966            0.2250148804                    0.1749973799
0.0000000968            0.2195142328                    0.1724977823
0.0000000970            0.2141836191                    0.1699881557
0.0000000972            0.2090160374                    0.1674723018
0.0000000974            0.2040048420                    0.1649537305
0.0000000976            0.1991437229                    0.1624356781
0.0000000978            0.1944266876                    0.1599211255
0.0000000980            0.1898480426                    0.1574128142
0.0000000982            0.1854023771                    0.1549132625
0.0000000984            0.1810845473                    0.1524247795
0.0000000986            0.1768896610                    0.1499494793
0.0000000988            0.1728130642                    0.1474892933
0.0000000990            0.1688503275                    0.1450459829
0.0000000992            0.1649972340                    0.1426211501
0.0000000994            0.1612497677                    0.1402162488
0.0000000996            0.1576041019                    0.1378325942
0.0000000998            0.1540565897                    0.1354713725
