-------------- Solving ODE Using RK34 With Time Adaptivity --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000102            1.5168004448                    3.7195080027
0.0000000103            1.5093506449                    3.7262816864
0.0000000104            1.5010795500                    3.7330299297
0.0000000105            1.4919850126                    3.7397552375
0.0000000106            1.4820659387                    3.7464591494
0.0000000107            1.4713212781                    3.7531432085
0.0000000108            1.4597500227                    3.7598089607
0.0000000109            1.4473512034                    3.7664579526
0.0000000110            1.4341238876                    3.7730917316
0.0000000111            1.4204872910                    3.7797114816
0.0000000111            1.4138503215                    3.7829393871
0.0000000113            1.3891596634                    3.7950028130
0.0000000115            1.3647648329                    3.8070081790
0.0000000117            1.3406545515                    3.8189592610
0.0000000118            1.3168269834                    3.8308552450
0.0000000120            1.2932803185                    3.8426953117
0.0000000122            1.2700127746                    3.8544786349
0.0000000124            1.2470225960                    3.8662043832
0.0000000126            1.2243080517                    3.8778717204
0.0000000128            1.2018674339                    3.8894798065
0.0000000129            1.1796990559                    3.9010277989
0.0000000131            1.1578012513                    3.9125148533
0.0000000133            1.1361723715                    3.9239401244
0.0000000135            1.1148107852                    3.9353027666
0.0000000137            1.0937148764                    3.9466019356
0.0000000139            1.0728830431                    3.9578367884
0.0000000141            1.0523136961                    3.9690064847
0.0000000143            1.0320052579                    3.9801101873
0.0000000145            1.0119561610                    3.9911470633
0.0000000147            0.9921648474                    4.0021162844
0.0000000149            0.9726297668                    4.0130170278
0.0000000151            0.9533493762                    4.0238484771
0.0000000153            0.9343221384                    4.0346098226
0.0000000155            0.9155465215                    4.0453002623
0.0000000157            0.8970209975                    4.0559190023
0.0000000159            0.8787440419                    4.0664652574
0.0000000161            0.8607141325                    4.0769382519
0.0000000163            0.8429297491                    4.0873372200
0.0000000165            0.8253893721                    4.0976614063
0.0000000167            0.8080914826                    4.1079100664
0.0000000169            0.7910345612                    4.1180824672
0.0000000172            0.7742170877                    4.1281778877
0.0000000174            0.7576375404                    4.1381956192
0.0000000176            0.7412943955                    4.1481349658
0.0000000178            0.7251861269                    4.1579952448
0.0000000180            0.7093112054                    4.1677757869
0.0000000183            0.6936680986                    4.1774759371
0.0000000185            0.6782552702                    4.1870950544
0.0000000187            0.6630711800                    4.1966325124
0.0000000189            0.6481142832                    4.2060876999
0.0000000192            0.6333830303                    4.2154600205
0.0000000194            0.6188758669                    4.2247488937
0.0000000196            0.6045912331                    4.2339537545
0.0000000199            0.5905275638                    4.2430740540
0.0000000201            0.5773507624                    4.2521086951
0.0000000201            0.5759240151                    4.2532877455
0.0000000202            0.5723149204                    4.2567416417
0.0000000203            0.5695755134                    4.2601798047
0.0000000204            0.5677057522                    4.2636015571
0.0000000205            0.5667064310                    4.2670055287
0.0000000206            0.5665783722                    4.2703903480
0.0000000207            0.5673224263                    4.2737546409
0.0000000208            0.5689394720                    4.2770970295
0.0000000209            0.5714304166                    4.2804161317
0.0000000210            0.5747961969                    4.2837105592
0.0000000211            0.5787487969                    4.2869791049
0.0000000211            0.5799518130                    4.2879561300
0.0000000213            0.5896886629                    4.2958411100
0.0000000216            0.5992794654                    4.3035672862
0.0000000218            0.6087304898                    4.3111404591
0.0000000221            0.6180423947                    4.3185618796
0.0000000223            0.6272158526                    4.3258328155
0.0000000225            0.6362515461                    4.3329545487
0.0000000228            0.6451501679                    4.3399283747
0.0000000230            0.6539124211                    4.3467556026
0.0000000233            0.6625390187                    4.3534375548
0.0000000235            0.6710306834                    4.3599755665
0.0000000238            0.6793881479                    4.3663709857
0.0000000241            0.6876121544                    4.3726251728
0.0000000243            0.6957034549                    4.3787395005
0.0000000246            0.7036628105                    4.3847153533
0.0000000249            0.7114909921                    4.3905541272
0.0000000251            0.7191887794                    4.3962572300
0.0000000254            0.7267569616                    4.4018260803
0.0000000257            0.7341963366                    4.4072621076
0.0000000260            0.7415077116                    4.4125667521
0.0000000262            0.7486919024                    4.4177414643
0.0000000265            0.7557497337                    4.4227877047
0.0000000268            0.7626820386                    4.4277069439
0.0000000271            0.7694896590                    4.4325006617
0.0000000274            0.7761734452                    4.4371703474
0.0000000277            0.7827342558                    4.4417174994
0.0000000280            0.7891729577                    4.4461436248
0.0000000283            0.7954904261                    4.4504502391
0.0000000286            0.8016875443                    4.4546388664
0.0000000289            0.8077652033                    4.4587110387
0.0000000292            0.8137243026                    4.4626682956
0.0000000295            0.8195657490                    4.4665121844
0.0000000299            0.8252904576                    4.4702442597
0.0000000302            0.8285652988                    4.4738707314
0.0000000302            0.8283894670                    4.4742894617
0.0000000303            0.8273240299                    4.4753200974
0.0000000304            0.8253595342                    4.4763468893
0.0000000305            0.8224953882                    4.4773716495
0.0000000306            0.8187311234                    4.4783959990
0.0000000307            0.8140662807                    4.4794215565
0.0000000308            0.8085004100                    4.4804499371
0.0000000309            0.8020330692                    4.4814827510
0.0000000310            0.7946720647                    4.4825216022
0.0000000310            0.7917799717                    4.4829113063
0.0000000313            0.7745267505                    4.4852772596
0.0000000315            0.7575296698                    4.4876781164
0.0000000317            0.7407763570                    4.4901137759
0.0000000319            0.7242652865                    4.4925826886
0.0000000322            0.7079949246                    4.4950833222
0.0000000324            0.6919637363                    4.4976141606
0.0000000326            0.6761701849                    4.5001737039
0.0000000329            0.6606127317                    4.5027604681
0.0000000331            0.6452898356                    4.5053729852
0.0000000333            0.6301999528                    4.5080098032
0.0000000336            0.6153415364                    4.5106694858
0.0000000338            0.6007130360                    4.5133506127
0.0000000340            0.5863128978                    4.5160517789
0.0000000343            0.5721395635                    4.5187715956
0.0000000345            0.5581914708                    4.5215086894
0.0000000348            0.5444670529                    4.5242617026
0.0000000350            0.5309647379                    4.5270292930
0.0000000353            0.5176829488                    4.5298101342
0.0000000355            0.5046201035                    4.5326029152
0.0000000358            0.4917746141                    4.5354063407
0.0000000361            0.4791448871                    4.5382191310
0.0000000363            0.4667293228                    4.5410400217
0.0000000366            0.4545263153                    4.5438677642
0.0000000369            0.4425342526                    4.5467011255
0.0000000371            0.4307515158                    4.5495388881
0.0000000374            0.4191764796                    4.5523798502
0.0000000377            0.4078075116                    4.5552228253
0.0000000380            0.3966429725                    4.5580666431
0.0000000382            0.3856812158                    4.5609101485
0.0000000385            0.3749205879                    4.5637522024
0.0000000388            0.3643594276                    4.5665916813
0.0000000391            0.3539960664                    4.5694274774
0.0000000394            0.3438288283                    4.5722584990
0.0000000397            0.3338560293                    4.5750836700
0.0000000400            0.3240759782                    4.5779019303
0.0000000403            0.3184350142                    4.5807039332
0.0000000403            0.3183843407                    4.5813444719
0.0000000404            0.3191012387                    4.5822160477
0.0000000405            0.3207272560                    4.5830802768
0.0000000406            0.3232628209                    4.5839358171
0.0000000407            0.3267083581                    4.5847812512
0.0000000408            0.3310643116                    4.5856151568
0.0000000409            0.3363311450                    4.5864361053
0.0000000410            0.3424828809                    4.5872426606
0.0000000410            0.3441324492                    4.5874475246
0.0000000413            0.3591035461                    4.5892752278
0.0000000415            0.3738433177                    4.5910177576
0.0000000417            0.3883615830                    4.5926773305
0.0000000420            0.4026598732                    4.5942551423
0.0000000422            0.4167397230                    4.5957523953
0.0000000425            0.4306026673                    4.5971702984
0.0000000427            0.4442502409                    4.5985100664
0.0000000429            0.4576839786                    4.5997729203
0.0000000432            0.4709054156                    4.6009600866
0.0000000434            0.4839160877                    4.6020727977
0.0000000437            0.4967175312                    4.6031122914
0.0000000439            0.5093112831                    4.6040798107
0.0000000442            0.5216988816                    4.6049766039
0.0000000445            0.5338818657                    4.6058039240
0.0000000447            0.5458617758                    4.6065630291
0.0000000450            0.5576401536                    4.6072551816
0.0000000453            0.5692185422                    4.6078816483
0.0000000455            0.5805984865                    4.6084437005
0.0000000458            0.5917815330                    4.6089426132
0.0000000461            0.6027692300                    4.6093796654
0.0000000463            0.6135631280                    4.6097561396
0.0000000466            0.6241647795                    4.6100733217
0.0000000469            0.6345757391                    4.6103325011
0.0000000472            0.6447975640                    4.6105349697
0.0000000475            0.6548318137                    4.6106820227
0.0000000478            0.6646800502                    4.6107749576
0.0000000480            0.6743438383                    4.6108150742
0.0000000483            0.6838247456                    4.6108036745
0.0000000486            0.6931243425                    4.6107420626
0.0000000489            0.7022442024                    4.6106315440
0.0000000492            0.7111859019                    4.6104734257
0.0000000496            0.7199510209                    4.6102690161
0.0000000499            0.7285411424                    4.6100196242
0.0000000502            0.7349629268                    4.6097300917
0.0000000502            0.7351999012                    4.6096942374
0.0000000503            0.7351669946                    4.6096029848
0.0000000504            0.7342181531                    4.6095131930
0.0000000505            0.7323532005                    4.6094264661
0.0000000506            0.7295718847                    4.6093444244
0.0000000507            0.7258739565                    4.6092686857
0.0000000508            0.7212591695                    4.6092008642
0.0000000509            0.7157272797                    4.6091425691
0.0000000510            0.7092780447                    4.6090954036
0.0000000511            0.7023568070                    4.6090606174
0.0000000511            0.6988240873                    4.6090477222
0.0000000514            0.6830281614                    4.6090301488
0.0000000516            0.6674743781                    4.6090780084
0.0000000518            0.6521513294                    4.6091895851
0.0000000521            0.6370575124                    4.6093632103
0.0000000523            0.6221914165                    4.6095972309
0.0000000525            0.6075515302                    4.6098900092
0.0000000528            0.5931363410                    4.6102399225
0.0000000530            0.5789443349                    4.6106453635
0.0000000533            0.5649739962                    4.6111047392
0.0000000535            0.5512238071                    4.6116164718
0.0000000538            0.5376922475                    4.6121789980
0.0000000540            0.5243777946                    4.6127907689
0.0000000543            0.5112789228                    4.6134502502
0.0000000545            0.4983941032                    4.6141559217
0.0000000548            0.4857218037                    4.6149062774
0.0000000550            0.4732604882                    4.6156998256
0.0000000553            0.4610086170                    4.6165350884
0.0000000556            0.4489646459                    4.6174106022
0.0000000558            0.4371270266                    4.6183249168
0.0000000561            0.4254942060                    4.6192765964
0.0000000564            0.4140646263                    4.6202642185
0.0000000567            0.4028367246                    4.6212863745
0.0000000569            0.3918089327                    4.6223416697
0.0000000572            0.3809796773                    4.6234287227
0.0000000575            0.3703473790                    4.6245461661
0.0000000578            0.3599104530                    4.6256926458
0.0000000581            0.3496673086                    4.6268668214
0.0000000584            0.3396163487                    4.6280673662
0.0000000587            0.3297559703                    4.6292929669
0.0000000590            0.3200845637                    4.6305423238
0.0000000593            0.3106005130                    4.6318141511
0.0000000596            0.3013021953                    4.6331071761
0.0000000599            0.2921879811                    4.6344201401
0.0000000602            0.2850528568                    4.6357492020
0.0000000602            0.2847133122                    4.6359050297
0.0000000603            0.2844603918                    4.6363102621
0.0000000604            0.2851229660                    4.6367125582
0.0000000605            0.2867011992                    4.6371105755
0.0000000606            0.2891954069                    4.6375028913
0.0000000607            0.2926059211                    4.6378880796
0.0000000608            0.2969330915                    4.6382647096
0.0000000609            0.3021772863                    4.6386313444
0.0000000610            0.3083388936                    4.6389865399
0.0000000611            0.3150496511                    4.6393290869
0.0000000611            0.3173895304                    4.6394451707
0.0000000613            0.3329596151                    4.6401838784
0.0000000616            0.3482877185                    4.6408524167
0.0000000618            0.3633837764                    4.6414523145
0.0000000621            0.3782494699                    4.6419847001
0.0000000623            0.3928864820                    4.6424507081
0.0000000625            0.4072964935                    4.6428514793
0.0000000628            0.4214811829                    4.6431881602
0.0000000630            0.4354422268                    4.6434619031
0.0000000633            0.4491813004                    4.6436738657
0.0000000635            0.4627000770                    4.6438252114
0.0000000638            0.4760002291                    4.6439171083
0.0000000640            0.4890834277                    4.6439507297
0.0000000643            0.5019513432                    4.6439272538
0.0000000645            0.5146056454                    4.6438478631
0.0000000648            0.5270480032                    4.6437137448
0.0000000650            0.5392800856                    4.6435260901
0.0000000653            0.5513035612                    4.6432860944
0.0000000656            0.5631200988                    4.6429949565
0.0000000658            0.5747313673                    4.6426538792
0.0000000661            0.5861390361                    4.6422640684
0.0000000664            0.5973447748                    4.6418267334
0.0000000667            0.6083502540                    4.6413430862
0.0000000670            0.6191571452                    4.6408143416
0.0000000672            0.6297671205                    4.6402417168
0.0000000675            0.6401818536                    4.6396264315
0.0000000678            0.6504030191                    4.6389697072
0.0000000681            0.6604322934                    4.6382727672
0.0000000684            0.6702713543                    4.6375368365
0.0000000687            0.6799218812                    4.6367631412
0.0000000690            0.6893855558                    4.6359529086
0.0000000693            0.6986640614                    4.6351073667
0.0000000696            0.7077590836                    4.6342277441
0.0000000699            0.7166723103                    4.6333152697
0.0000000702            0.7225522373                    4.6323773311
0.0000000703            0.7226963988                    4.6322496184
0.0000000704            0.7223557777                    4.6319645970
0.0000000705            0.7210962841                    4.6316828444
0.0000000706            0.7189177236                    4.6314059325
0.0000000707            0.7158198839                    4.6311354808
0.0000000707            0.7118025547                    4.6308731055
0.0000000708            0.7068655274                    4.6306204186
0.0000000709            0.7010085943                    4.6303790267
0.0000000710            0.6943381036                    4.6301504917
0.0000000711            0.6926845419                    4.6300971551
0.0000000713            0.6770086006                    4.6296274667
0.0000000715            0.6615747969                    4.6292297000
0.0000000718            0.6463700863                    4.6289017712
0.0000000720            0.6313929706                    4.6286419822
0.0000000722            0.6166419430                    4.6284486500
0.0000000725            0.6021154964                    4.6283201070
0.0000000727            0.5878121230                    4.6282547007
0.0000000729            0.5737303139                    4.6282507933
0.0000000732            0.5598685590                    4.6283067620
0.0000000734            0.5462253465                    4.6284209986
0.0000000737            0.5327991627                    4.6285919093
0.0000000739            0.5195884917                    4.6288179148
0.0000000742            0.5065918150                    4.6290974500
0.0000000744            0.4938076116                    4.6294289637
0.0000000747            0.4812343574                    4.6298109190
0.0000000750            0.4688705248                    4.6302417928
0.0000000752            0.4567145831                    4.6307200756
0.0000000755            0.4447649976                    4.6312442721
0.0000000758            0.4330202295                    4.6318129001
0.0000000760            0.4214787361                    4.6324244913
0.0000000763            0.4101389702                    4.6330775910
0.0000000766            0.3989993797                    4.6337707575
0.0000000769            0.3880584081                    4.6345025630
0.0000000771            0.3773144934                    4.6352715926
0.0000000774            0.3667660688                    4.6360764451
0.0000000777            0.3564115618                    4.6369157323
0.0000000780            0.3462493946                    4.6377880793
0.0000000783            0.3362779833                    4.6386921244
0.0000000786            0.3264957385                    4.6396265192
0.0000000789            0.3169010645                    4.6405899285
0.0000000792            0.3074923594                    4.6415810301
0.0000000795            0.2982680151                    4.6425985152
0.0000000798            0.2892264169                    4.6436410881
0.0000000801            0.2811219657                    4.6447068350
0.0000000801            0.2805773514                    4.6448288365
0.0000000802            0.2797468383                    4.6451554461
0.0000000803            0.2798328554                    4.6454805231
0.0000000804            0.2808354282                    4.6458027097
0.0000000805            0.2827548471                    4.6461205831
0.0000000806            0.2855914190                    4.6464327178
0.0000000807            0.2893454669                    4.6467376843
0.0000000808            0.2940173319                    4.6470340478
0.0000000809            0.2996073739                    4.6473203670
0.0000000810            0.3060965019                    4.6475951930
0.0000000810            0.3080383613                    4.6476713356
0.0000000813            0.3237787718                    4.6482554051
0.0000000815            0.3392746138                    4.6487713971
0.0000000817            0.3545362131                    4.6492207549
0.0000000820            0.3695652757                    4.6496045921
0.0000000822            0.3843635091                    4.6499240288
0.0000000825            0.3989326183                    4.6501801912
0.0000000827            0.4132743054                    4.6503742114
0.0000000829            0.4273902704                    4.6505072272
0.0000000832            0.4412822114                    4.6505803820
0.0000000834            0.4549518244                    4.6505948246
0.0000000837            0.4684008037                    4.6505517090
0.0000000839            0.4816308426                    4.6504521942
0.0000000842            0.4946436326                    4.6502974439
0.0000000844            0.5074408646                    4.6500886266
0.0000000847            0.5200242285                    4.6498269151
0.0000000850            0.5323954137                    4.6495134866
0.0000000852            0.5445561088                    4.6491495220
0.0000000855            0.5565080024                    4.6487362063
0.0000000858            0.5682527830                    4.6482747279
0.0000000860            0.5797921391                    4.6477662789
0.0000000863            0.5911277593                    4.6472120541
0.0000000866            0.6022613329                    4.6466132516
0.0000000869            0.6131945495                    4.6459710721
0.0000000871            0.6239290995                    4.6452867187
0.0000000874            0.6344666743                    4.6445613970
0.0000000877            0.6448089661                    4.6437963145
0.0000000880            0.6549576686                    4.6429926803
0.0000000883            0.6649144766                    4.6421517054
0.0000000886            0.6746810866                    4.6412746018
0.0000000889            0.6842591964                    4.6403625826
0.0000000892            0.6936505061                    4.6394168619
0.0000000895            0.7028567172                    4.6384386541
0.0000000898            0.7118795337                    4.6374291740
0.0000000901            0.7198671984                    4.6363905058
0.0000000902            0.7203843733                    4.6362713640
0.0000000902            0.7211404855                    4.6359521136
0.0000000903            0.7209772849                    4.6356344155
0.0000000904            0.7198947946                    4.6353198300
0.0000000905            0.7178928063                    4.6350099785
0.0000000906            0.7149711134                    4.6347064808
0.0000000907            0.7111295117                    4.6344109540
0.0000000908            0.7063677984                    4.6341250112
0.0000000909            0.7006857718                    4.6338502602
0.0000000910            0.6941130248                    4.6335883020
0.0000000910            0.6924166954                    4.6335252613
0.0000000913            0.6767501366                    4.6329790560
0.0000000915            0.6613254814                    4.6325059002
0.0000000917            0.6461297169                    4.6321036493
0.0000000920            0.6311613453                    4.6317705997
0.0000000922            0.6164188604                    4.6315050628
0.0000000924            0.6019007559                    4.6313053655
0.0000000927            0.5876055246                    4.6311698499
0.0000000929            0.5735316587                    4.6310968726
0.0000000932            0.5596776487                    4.6310848054
0.0000000934            0.5460419840                    4.6311320345
0.0000000937            0.5326231520                    4.6312369606
0.0000000939            0.5194196379                    4.6313979988
0.0000000942            0.5064299246                    4.6316135784
0.0000000944            0.4936524923                    4.6318821427
0.0000000947            0.4810858184                    4.6322021491
0.0000000950            0.4687283769                    4.6325720689
0.0000000952            0.4565786385                    4.6329903870
0.0000000955            0.4446350702                    4.6334556023
0.0000000957            0.4328961352                    4.6339662269
0.0000000960            0.4213602925                    4.6345207867
0.0000000963            0.4100259966                    4.6351178211
0.0000000966            0.3988916976                    4.6357558828
0.0000000968            0.3879558410                    4.6364335378
0.0000000971            0.3772168671                    4.6371493656
0.0000000974            0.3666732110                    4.6379019586
0.0000000977            0.3563233027                    4.6386899228
0.0000000980            0.3461655667                    4.6395118771
0.0000000983            0.3361984215                    4.6403664537
0.0000000986            0.3264202801                    4.6412522980
0.0000000989            0.3168295495                    4.6421680685
0.0000000992            0.3074246304                    4.6431124366
0.0000000995            0.2982039172                    4.6440840872
0.0000000998            0.2891657981                    4.6450817180
0.0000001001            0.2808032760                    4.6461037727
