-------------- Solving ODE Using RK34 With Time Adaptivity --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000019            0.1199363509                    0.0081288990
0.0000000019            0.1228297988                    0.0085247305
0.0000000020            0.1257366545                    0.0089332346
0.0000000020            0.1286564742                    0.0093545629
0.0000000020            0.1315888225                    0.0097888647
0.0000000021            0.1345332728                    0.0102362863
0.0000000021            0.1374894067                    0.0106969718
0.0000000021            0.1404568138                    0.0111710625
0.0000000022            0.1434350916                    0.0116586972
0.0000000022            0.1464238452                    0.0121600121
0.0000000023            0.1494226874                    0.0126751408
0.0000000023            0.1524312381                    0.0132042142
0.0000000024            0.1554491243                    0.0137473608
0.0000000024            0.1584759800                    0.0143047064
0.0000000024            0.1615114461                    0.0148763739
0.0000000025            0.1645551700                    0.0154624840
0.0000000025            0.1676068058                    0.0160631544
0.0000000026            0.1706660138                    0.0166785004
0.0000000026            0.1737324606                    0.0173086344
0.0000000027            0.1768058189                    0.0179536665
0.0000000027            0.1798857675                    0.0186137037
0.0000000028            0.1829719909                    0.0192888506
0.0000000028            0.1860641795                    0.0199792091
0.0000000029            0.1891620293                    0.0206848782
0.0000000029            0.1922652417                    0.0214059546
0.0000000030            0.1953735239                    0.0221425319
0.0000000030            0.1984865881                    0.0228947012
0.0000000031            0.2016041519                    0.0236625508
0.0000000031            0.2047259379                    0.0244461663
0.0000000032            0.2078516739                    0.0252456305
0.0000000032            0.2109810928                    0.0260610236
0.0000000033            0.2141139319                    0.0268924229
0.0000000033            0.2172499338                    0.0277399030
0.0000000034            0.2203888456                    0.0286035358
0.0000000034            0.2235304189                    0.0294833901
0.0000000035            0.2266744100                    0.0303795323
0.0000000035            0.2298205796                    0.0312920257
0.0000000036            0.2329686928                    0.0322209309
0.0000000036            0.2361185190                    0.0331663057
0.0000000037            0.2392698318                    0.0341282050
0.0000000038            0.2424224089                    0.0351066807
0.0000000038            0.2455760322                    0.0361017820
0.0000000039            0.2487304875                    0.0371135551
0.0000000039            0.2518855645                    0.0381420433
0.0000000040            0.2550410569                    0.0391872869
0.0000000040            0.2581967618                    0.0402493234
0.0000000041            0.2613524805                    0.0413281871
0.0000000042            0.2645080174                    0.0424239095
0.0000000042            0.2676631808                    0.0435365188
0.0000000043            0.2708177824                    0.0446660404
0.0000000044            0.2739716371                    0.0458124965
0.0000000044            0.2771245632                    0.0469759061
0.0000000045            0.2802763824                    0.0481562851
0.0000000046            0.2834269193                    0.0493536464
0.0000000046            0.2865760017                    0.0505679993
0.0000000047            0.2897234602                    0.0517993501
0.0000000047            0.2928691286                    0.0530477018
0.0000000048            0.2960128433                    0.0543130539
0.0000000049            0.2991544435                    0.0555954026
0.0000000050            0.3022937710                    0.0568947407
0.0000000050            0.3054306700                    0.0582110573
0.0000000051            0.3085649875                    0.0595443381
0.0000000052            0.3116965726                    0.0608945653
0.0000000052            0.3148252766                    0.0622617172
0.0000000053            0.3179509532                    0.0636457684
0.0000000054            0.3210734579                    0.0650466899
0.0000000055            0.3241926484                    0.0664644485
0.0000000055            0.3273083839                    0.0678990072
0.0000000056            0.3304205256                    0.0693503250
0.0000000057            0.3335289362                    0.0708183567
0.0000000058            0.3366334798                    0.0723030528
0.0000000058            0.3397340220                    0.0738043596
0.0000000059            0.3428304294                    0.0753222189
0.0000000060            0.3459225700                    0.0768565680
0.0000000061            0.3490103123                    0.0784073395
0.0000000062            0.3520935261                    0.0799744613
0.0000000062            0.3551720813                    0.0815578561
0.0000000063            0.3582458488                    0.0831574420
0.0000000064            0.3613146995                    0.0847731316
0.0000000065            0.3643785044                    0.0864048323
0.0000000066            0.3674371347                    0.0880524458
0.0000000067            0.3704904612                    0.0897158684
0.0000000068            0.3735383544                    0.0913949903
0.0000000068            0.3765806842                    0.0930896960
0.0000000069            0.3796173197                    0.0947998633
0.0000000070            0.3826481288                    0.0965253640
0.0000000071            0.3856729784                    0.0982660629
0.0000000072            0.3886917337                    0.1000218184
0.0000000073            0.3917042585                    0.1017924813
0.0000000074            0.3947104143                    0.1035778952
0.0000000075            0.3977100606                    0.1053778963
0.0000000076            0.4007030545                    0.1071923128
0.0000000077            0.4036892502                    0.1090209646
0.0000000078            0.4066684988                    0.1108636634
0.0000000079            0.4096406485                    0.1127202121
0.0000000080            0.4126055436                    0.1145904045
0.0000000081            0.4155630245                    0.1164740251
0.0000000082            0.4185129276                    0.1183708487
0.0000000083            0.4214550847                    0.1202806401
0.0000000084            0.4243893229                    0.1222031539
0.0000000085            0.4273154640                    0.1241381338
0.0000000086            0.4302333246                    0.1260853126
0.0000000087            0.4331427154                    0.1280444116
0.0000000089            0.4360434411                    0.1300151404
0.0000000090            0.4389353000                    0.1319971966
0.0000000091            0.4418180838                    0.1339902651
0.0000000092            0.4446915773                    0.1359940183
0.0000000093            0.4475555577                    0.1380081153
0.0000000094            0.4504097953                    0.1400322016
0.0000000096            0.4532540520                    0.1420659092
0.0000000097            0.4560880821                    0.1441088560
0.0000000098            0.4589116318                    0.1461606454
0.0000000099            0.4617244385                    0.1482208664
0.0000000100            0.4644020049                    0.1502888347
0.0000000101            0.4646132758                    0.1504915016
0.0000000101            0.4651226598                    0.1510582261
0.0000000101            0.4655116249                    0.1516245435
0.0000000102            0.4657797696                    0.1521900971
0.0000000102            0.4659266150                    0.1527544169
0.0000000102            0.4659517162                    0.1533170304
0.0000000103            0.4658546625                    0.1538774622
0.0000000103            0.4656350779                    0.1544352351
0.0000000103            0.4652926214                    0.1549898700
0.0000000104            0.4648269878                    0.1555408860
0.0000000104            0.4642379074                    0.1560878014
0.0000000104            0.4635251472                    0.1566301333
0.0000000105            0.4626885107                    0.1571673986
0.0000000105            0.4617278389                    0.1576991137
0.0000000106            0.4606430103                    0.1582247955
0.0000000106            0.4594339415                    0.1587439611
0.0000000106            0.4581005880                    0.1592561288
0.0000000107            0.4566429441                    0.1597608180
0.0000000107            0.4550610437                    0.1602575496
0.0000000107            0.4533549609                    0.1607458468
0.0000000108            0.4515248103                    0.1612252350
0.0000000108            0.4495707475                    0.1616952423
0.0000000108            0.4474929695                    0.1621554003
0.0000000109            0.4452917156                    0.1626052436
0.0000000109            0.4429672675                    0.1630443114
0.0000000110            0.4405199502                    0.1634721468
0.0000000110            0.4379501319                    0.1638882978
0.0000000110            0.4353134046                    0.1642924029
0.0000000110            0.4344631894                    0.1644203719
0.0000000111            0.4305655571                    0.1649941587
0.0000000112            0.4267039452                    0.1655415713
0.0000000112            0.4228764438                    0.1660631699
0.0000000113            0.4190826990                    0.1665592785
0.0000000113            0.4153223602                    0.1670302176
0.0000000114            0.4115950809                    0.1674763044
0.0000000114            0.4079005186                    0.1678978527
0.0000000115            0.4042383349                    0.1682951729
0.0000000116            0.4006081952                    0.1686685723
0.0000000116            0.3970097688                    0.1690183548
0.0000000117            0.3934427288                    0.1693448212
0.0000000117            0.3899067521                    0.1696482691
0.0000000118            0.3864015195                    0.1699289932
0.0000000118            0.3829267150                    0.1701872850
0.0000000119            0.3794820267                    0.1704234332
0.0000000120            0.3760671461                    0.1706377234
0.0000000120            0.3726817681                    0.1708304384
0.0000000121            0.3693255913                    0.1710018581
0.0000000121            0.3659983176                    0.1711522597
0.0000000122            0.3626996523                    0.1712819177
0.0000000123            0.3594293041                    0.1713911036
0.0000000123            0.3561869850                    0.1714800865
0.0000000124            0.3529724104                    0.1715491327
0.0000000124            0.3497852985                    0.1715985063
0.0000000125            0.3466253712                    0.1716284682
0.0000000126            0.3434923532                    0.1716392775
0.0000000126            0.3403859725                    0.1716311902
0.0000000127            0.3373059600                    0.1716044604
0.0000000127            0.3342520497                    0.1715593394
0.0000000128            0.3312239787                    0.1714960764
0.0000000129            0.3282214869                    0.1714149183
0.0000000129            0.3252443171                    0.1713161094
0.0000000130            0.3222922152                    0.1711998922
0.0000000130            0.3193649297                    0.1710665067
0.0000000131            0.3164622120                    0.1709161907
0.0000000132            0.3135838164                    0.1707491801
0.0000000132            0.3107294998                    0.1705657084
0.0000000133            0.3078990219                    0.1703660072
0.0000000134            0.3050921450                    0.1701503061
0.0000000134            0.3023086342                    0.1699188325
0.0000000135            0.2995482570                    0.1696718119
0.0000000135            0.2968107838                    0.1694094679
0.0000000136            0.2940959872                    0.1691320222
0.0000000137            0.2914036427                    0.1688396944
0.0000000137            0.2887335281                    0.1685327025
0.0000000138            0.2860854238                    0.1682112625
0.0000000139            0.2834591124                    0.1678755886
0.0000000139            0.2808543793                    0.1675258932
0.0000000140            0.2782710120                    0.1671623872
0.0000000141            0.2757088007                    0.1667852794
0.0000000141            0.2731675376                    0.1663947772
0.0000000142            0.2706470175                    0.1659910861
0.0000000143            0.2681470374                    0.1655744101
0.0000000143            0.2656673966                    0.1651449515
0.0000000144            0.2632078967                    0.1647029112
0.0000000145            0.2607683415                    0.1642484881
0.0000000145            0.2583485371                    0.1637818800
0.0000000146            0.2559482918                    0.1633032831
0.0000000147            0.2535674161                    0.1628128918
0.0000000147            0.2512057225                    0.1623108993
0.0000000148            0.2488630258                    0.1617974973
0.0000000149            0.2465391430                    0.1612728761
0.0000000150            0.2442338932                    0.1607372245
0.0000000150            0.2419470974                    0.1601907300
0.0000000151            0.2396785789                    0.1596335787
0.0000000152            0.2374281629                    0.1590659555
0.0000000152            0.2351956770                    0.1584880437
0.0000000153            0.2329809503                    0.1579000255
0.0000000154            0.2307838145                    0.1573020819
0.0000000155            0.2286041029                    0.1566943926
0.0000000155            0.2264416510                    0.1560771360
0.0000000156            0.2242962963                    0.1554504893
0.0000000157            0.2221678781                    0.1548146286
0.0000000157            0.2200562380                    0.1541697289
0.0000000158            0.2179612191                    0.1535159639
0.0000000159            0.2158826670                    0.1528535062
0.0000000160            0.2138204288                    0.1521825274
0.0000000160            0.2117743537                    0.1515031981
0.0000000161            0.2097442928                    0.1508156876
0.0000000162            0.2077300993                    0.1501201644
0.0000000163            0.2057316280                    0.1494167960
0.0000000163            0.2037487358                    0.1487057487
0.0000000164            0.2017812815                    0.1479871879
0.0000000165            0.1998291258                    0.1472612784
0.0000000166            0.1978921312                    0.1465281836
0.0000000167            0.1959701621                    0.1457880662
0.0000000167            0.1940630849                    0.1450410882
0.0000000168            0.1921707679                    0.1442874104
0.0000000169            0.1902930811                    0.1435271931
0.0000000170            0.1884298965                    0.1427605957
0.0000000170            0.1865810879                    0.1419877765
0.0000000171            0.1847465311                    0.1412088936
0.0000000172            0.1829261037                    0.1404241039
0.0000000173            0.1811196852                    0.1396335638
0.0000000174            0.1793271570                    0.1388374290
0.0000000175            0.1775484023                    0.1380358545
0.0000000175            0.1757833062                    0.1372289945
0.0000000176            0.1740317558                    0.1364170028
0.0000000177            0.1722936400                    0.1356000326
0.0000000178            0.1705688495                    0.1347782364
0.0000000179            0.1688572771                    0.1339517662
0.0000000179            0.1671588174                    0.1331207735
0.0000000180            0.1654733667                    0.1322854093
0.0000000181            0.1638008237                    0.1314458240
0.0000000182            0.1621410884                    0.1306021676
0.0000000183            0.1604940633                    0.1297545899
0.0000000184            0.1588596523                    0.1289032401
0.0000000185            0.1572377616                    0.1280482669
0.0000000185            0.1556282993                    0.1271898188
0.0000000186            0.1540311751                    0.1263280440
0.0000000187            0.1524463010                    0.1254630903
0.0000000188            0.1508735909                    0.1245951052
0.0000000189            0.1493129604                    0.1237242362
0.0000000190            0.1477643274                    0.1228506301
0.0000000191            0.1462276116                    0.1219744339
0.0000000192            0.1447027345                    0.1210957942
0.0000000193            0.1431896198                    0.1202148574
0.0000000193            0.1416881931                    0.1193317698
0.0000000194            0.1401983820                    0.1184466777
0.0000000195            0.1387201160                    0.1175597271
0.0000000196            0.1372533265                    0.1166710640
0.0000000197            0.1357979471                    0.1157808342
0.0000000198            0.1343539131                    0.1148891836
0.0000000199            0.1329211621                    0.1139962579
0.0000000200            0.1314996333                    0.1131022028
0.0000000201            0.1305227410                    0.1122089504
0.0000000201            0.1303976304                    0.1119183796
0.0000000201            0.1303665654                    0.1116884075
0.0000000202            0.1303959098                    0.1114591056
0.0000000202            0.1304857371                    0.1112306150
0.0000000202            0.1306361398                    0.1110030646
0.0000000202            0.1308472334                    0.1107765837
0.0000000203            0.1311191565                    0.1105513027
0.0000000203            0.1314520713                    0.1103273526
0.0000000203            0.1318461639                    0.1101048656
0.0000000203            0.1323016449                    0.1098839749
0.0000000204            0.1328187494                    0.1096648153
0.0000000204            0.1333977377                    0.1094475229
0.0000000204            0.1340388957                    0.1092322355
0.0000000204            0.1347425353                    0.1090190928
0.0000000205            0.1355089949                    0.1088082363
0.0000000205            0.1363386399                    0.1085998098
0.0000000205            0.1372318631                    0.1083939595
0.0000000206            0.1381890854                    0.1081908339
0.0000000206            0.1392107561                    0.1079905844
0.0000000206            0.1402973536                    0.1077933652
0.0000000206            0.1414493857                    0.1075993337
0.0000000207            0.1426673907                    0.1074086505
0.0000000207            0.1439519372                    0.1072214798
0.0000000207            0.1453036253                    0.1070379897
0.0000000207            0.1467230866                    0.1068583520
0.0000000208            0.1482109854                    0.1066827429
0.0000000208            0.1497680188                    0.1065113431
0.0000000208            0.1513949172                    0.1063443378
0.0000000208            0.1530924455                    0.1061819173
0.0000000209            0.1548614029                    0.1060242771
0.0000000209            0.1567026239                    0.1058716183
0.0000000209            0.1586169789                    0.1057241475
0.0000000210            0.1606053744                    0.1055820776
0.0000000210            0.1626687541                    0.1054456276
0.0000000210            0.1648059301                    0.1053150234
0.0000000210            0.1652529708                    0.1052887431
0.0000000211            0.1684588815                    0.1051078169
0.0000000211            0.1716636353                    0.1049402884
0.0000000211            0.1748681671                    0.1047862214
0.0000000212            0.1780723467                    0.1046457408
0.0000000212            0.1812760392                    0.1045189710
0.0000000213            0.1844791056                    0.1044060356
0.0000000213            0.1876814027                    0.1043070572
0.0000000214            0.1908827843                    0.1042221573
0.0000000214            0.1940831011                    0.1041514564
0.0000000214            0.1972822010                    0.1040950733
0.0000000215            0.2004799300                    0.1040531256
0.0000000215            0.2036761319                    0.1040257294
0.0000000216            0.2068706493                    0.1040129990
0.0000000216            0.2100633234                    0.1040150471
0.0000000217            0.2132539943                    0.1040319844
0.0000000217            0.2164425016                    0.1040639200
0.0000000218            0.2196286844                    0.1041109606
0.0000000218            0.2228123817                    0.1041732114
0.0000000219            0.2259934324                    0.1042507752
0.0000000219            0.2291716757                    0.1043437525
0.0000000220            0.2323469511                    0.1044522420
0.0000000220            0.2355190988                    0.1045763399
0.0000000221            0.2386879598                    0.1047161400
0.0000000221            0.2418533759                    0.1048717340
0.0000000222            0.2450151901                    0.1050432112
0.0000000222            0.2481732464                    0.1052306583
0.0000000223            0.2513273904                    0.1054341596
0.0000000223            0.2544774688                    0.1056537971
0.0000000224            0.2576233301                    0.1058896501
0.0000000224            0.2607648244                    0.1061417954
0.0000000225            0.2639018035                    0.1064103072
0.0000000225            0.2670341209                    0.1066952573
0.0000000226            0.2701616322                    0.1069967148
0.0000000226            0.2732841949                    0.1073147460
0.0000000227            0.2764016684                    0.1076494149
0.0000000228            0.2795139144                    0.1080007825
0.0000000228            0.2826207966                    0.1083689073
0.0000000229            0.2857221809                    0.1087538451
0.0000000229            0.2888179355                    0.1091556491
0.0000000230            0.2919079308                    0.1095743695
0.0000000230            0.2949920396                    0.1100100541
0.0000000231            0.2980701370                    0.1104627478
0.0000000232            0.3011421004                    0.1109324928
0.0000000232            0.3042078097                    0.1114193284
0.0000000233            0.3072671471                    0.1119232913
0.0000000234            0.3103199972                    0.1124444155
0.0000000234            0.3133662472                    0.1129827319
0.0000000235            0.3164057866                    0.1135382689
0.0000000235            0.3194385073                    0.1141110521
0.0000000236            0.3224643039                    0.1147011040
0.0000000237            0.3254830732                    0.1153084445
0.0000000237            0.3284947145                    0.1159330908
0.0000000238            0.3314991296                    0.1165750569
0.0000000239            0.3344962226                    0.1172343542
0.0000000239            0.3374859003                    0.1179109912
0.0000000240            0.3404680715                    0.1186049735
0.0000000241            0.3434426476                    0.1193163038
0.0000000241            0.3464095425                    0.1200449820
0.0000000242            0.3493686723                    0.1207910048
0.0000000243            0.3523199552                    0.1215543663
0.0000000244            0.3552633122                    0.1223350575
0.0000000244            0.3581986660                    0.1231330665
0.0000000245            0.3611259420                    0.1239483782
0.0000000246            0.3640450675                    0.1247809748
0.0000000246            0.3669559720                    0.1256308353
0.0000000247            0.3698585872                    0.1264979357
0.0000000248            0.3727528469                    0.1273822488
0.0000000249            0.3756386867                    0.1282837444
0.0000000249            0.3785160444                    0.1292023892
0.0000000250            0.3813848596                    0.1301381466
0.0000000251            0.3842450739                    0.1310909769
0.0000000252            0.3870966304                    0.1320608371
0.0000000253            0.3899394743                    0.1330476808
0.0000000253            0.3927735523                    0.1340514585
0.0000000254            0.3955988127                    0.1350721172
0.0000000255            0.3984152054                    0.1361096003
0.0000000256            0.4012226815                    0.1371638479
0.0000000257            0.4040211939                    0.1382347966
0.0000000258            0.4068106965                    0.1393223791
0.0000000258            0.4095911443                    0.1404265246
0.0000000259            0.4123624936                    0.1415471585
0.0000000260            0.4151247017                    0.1426842024
0.0000000261            0.4178777265                    0.1438375739
0.0000000262            0.4206215270                    0.1450071864
0.0000000263            0.4233560626                    0.1461929496
0.0000000264            0.4260812934                    0.1473947685
0.0000000265            0.4287971797                    0.1486125440
0.0000000266            0.4315036821                    0.1498461725
0.0000000267            0.4342007614                    0.1510955458
0.0000000268            0.4368883782                    0.1523605508
0.0000000269            0.4395664929                    0.1536410696
0.0000000269            0.4422350655                    0.1549369793
0.0000000270            0.4448940555                    0.1562481518
0.0000000271            0.4475434214                    0.1575744534
0.0000000273            0.4501831209                    0.1589157450
0.0000000274            0.4528131105                    0.1602718817
0.0000000275            0.4554333450                    0.1616427123
0.0000000276            0.4580437778                    0.1630280797
0.0000000277            0.4606443604                    0.1644278200
0.0000000278            0.4632350419                    0.1658417629
0.0000000279            0.4658157691                    0.1672697307
0.0000000280            0.4683864860                    0.1687115386
0.0000000281            0.4709471337                    0.1701669941
0.0000000282            0.4734976496                    0.1716358968
0.0000000283            0.4760379678                    0.1731180379
0.0000000284            0.4785680182                    0.1746132002
0.0000000286            0.4810877263                    0.1761211573
0.0000000287            0.4835970128                    0.1776416733
0.0000000288            0.4860957934                    0.1791745028
0.0000000289            0.4885839783                    0.1807193899
0.0000000290            0.4910614716                    0.1822760682
0.0000000292            0.4935281713                    0.1838442602
0.0000000293            0.4959839685                    0.1854236766
0.0000000294            0.4984287472                    0.1870140164
0.0000000296            0.5008623838                    0.1886149659
0.0000000297            0.5032847466                    0.1902261983
0.0000000298            0.5056956956                    0.1918473735
0.0000000299            0.5080950819                    0.1934781373
0.0000000301            0.5100472018                    0.1951161288
0.0000000301            0.5101657724                    0.1952889246
0.0000000301            0.5103712946                    0.1957204580
0.0000000302            0.5104464692                    0.1961508336
0.0000000302            0.5103908944                    0.1965796258
0.0000000302            0.5102041519                    0.1970063243
0.0000000303            0.5098858584                    0.1974304168
0.0000000303            0.5094356660                    0.1978513888
0.0000000304            0.5088532626                    0.1982687240
0.0000000304            0.5081383724                    0.1986819047
0.0000000304            0.5072907566                    0.1990904124
0.0000000305            0.5063102134                    0.1994937275
0.0000000305            0.5051965789                    0.1998913304
0.0000000305            0.5039497274                    0.2002827016
0.0000000306            0.5025695719                    0.2006673218
0.0000000306            0.5010560648                    0.2010446727
0.0000000307            0.4994091981                    0.2014142372
0.0000000307            0.4976290042                    0.2017754997
0.0000000307            0.4957155561                    0.2021279468
0.0000000308            0.4936689683                    0.2024710673
0.0000000308            0.4914893972                    0.2028043529
0.0000000308            0.4891770415                    0.2031272987
0.0000000309            0.4867321428                    0.2034394033
0.0000000309            0.4841549863                    0.2037401694
0.0000000310            0.4814459012                    0.2040291044
0.0000000310            0.4786052614                    0.2043057204
0.0000000310            0.4757069711                    0.2045696592
0.0000000311            0.4732683839                    0.2047830612
0.0000000311            0.4690135210                    0.2051363351
0.0000000312            0.4647965494                    0.2054622469
0.0000000312            0.4606161557                    0.2057612274
0.0000000313            0.4564719653                    0.2060336234
0.0000000314            0.4523636076                    0.2062797785
0.0000000314            0.4482907161                    0.2065000325
0.0000000315            0.4442529287                    0.2066947220
0.0000000315            0.4402498872                    0.2068641802
0.0000000316            0.4362812376                    0.2070087372
0.0000000317            0.4323466299                    0.2071287194
0.0000000317            0.4284457181                    0.2072244505
0.0000000318            0.4245781600                    0.2072962507
0.0000000318            0.4207436175                    0.2073444372
0.0000000319            0.4169417561                    0.2073693243
0.0000000320            0.4131722451                    0.2073712230
0.0000000320            0.4094347577                    0.2073504417
0.0000000321            0.4057289706                    0.2073072856
0.0000000321            0.4020545642                    0.2072420571
0.0000000322            0.3984112226                    0.2071550559
0.0000000323            0.3947986332                    0.2070465788
0.0000000323            0.3912164872                    0.2069169198
0.0000000324            0.3876644790                    0.2067663705
0.0000000324            0.3841423066                    0.2065952196
0.0000000325            0.3806496712                    0.2064037531
0.0000000326            0.3771862777                    0.2061922547
0.0000000326            0.3737518338                    0.2059610055
0.0000000327            0.3703460509                    0.2057102839
0.0000000328            0.3669686433                    0.2054403661
0.0000000328            0.3636193288                    0.2051515258
0.0000000329            0.3602978281                    0.2048440342
0.0000000330            0.3570038652                    0.2045181603
0.0000000330            0.3537371670                    0.2041741708
0.0000000331            0.3504974637                    0.2038123301
0.0000000332            0.3472844882                    0.2034329002
0.0000000332            0.3440979766                    0.2030361412
0.0000000333            0.3409376680                    0.2026223109
0.0000000333            0.3378033043                    0.2021916648
0.0000000334            0.3346946303                    0.2017444565
0.0000000335            0.3316113937                    0.2012809375
0.0000000335            0.3285533450                    0.2008013572
0.0000000336            0.3255202376                    0.2003059631
0.0000000337            0.3225118276                    0.1997950005
0.0000000337            0.3195278740                    0.1992687131
0.0000000338            0.3165681382                    0.1987273424
0.0000000339            0.3136323846                    0.1981711282
0.0000000340            0.3107203803                    0.1976003083
0.0000000340            0.3078318948                    0.1970151187
0.0000000341            0.3049667004                    0.1964157937
0.0000000342            0.3021245721                    0.1958025658
0.0000000342            0.2993052874                    0.1951756657
0.0000000343            0.2965086262                    0.1945353225
0.0000000344            0.2937343713                    0.1938817635
0.0000000344            0.2909823077                    0.1932152144
0.0000000345            0.2882522231                    0.1925358992
0.0000000346            0.2855439077                    0.1918440405
0.0000000347            0.2828571541                    0.1911398592
0.0000000347            0.2801917573                    0.1904235746
0.0000000348            0.2775475150                    0.1896954046
0.0000000349            0.2749242271                    0.1889555655
0.0000000349            0.2723216959                    0.1882042721
0.0000000350            0.2697397263                    0.1874417380
0.0000000351            0.2671781253                    0.1866681752
0.0000000352            0.2646367027                    0.1858837943
0.0000000352            0.2621152702                    0.1850888046
0.0000000353            0.2596136421                    0.1842834141
0.0000000354            0.2571316351                    0.1834678294
0.0000000355            0.2546690680                    0.1826422558
0.0000000355            0.2522257622                    0.1818068976
0.0000000356            0.2498015413                    0.1809619576
0.0000000357            0.2473962310                    0.1801076374
0.0000000358            0.2450096597                    0.1792441376
0.0000000358            0.2426416577                    0.1783716575
0.0000000359            0.2402920579                    0.1774903953
0.0000000360            0.2379606954                    0.1766005483
0.0000000361            0.2356474074                    0.1757023124
