-------------- Solving ODE Using RK34 Without Time Adaptivity --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000108            1.4606660552                    3.7594551991
0.0000000110            1.4337200956                    3.7734164436
0.0000000112            1.4053299394                    3.7872119530
0.0000000114            1.3775019578                    3.8008461491
0.0000000116            1.3502250188                    3.8143197049
0.0000000118            1.3234882106                    3.8276333272
0.0000000120            1.2972808379                    3.8407877566
0.0000000122            1.2715924168                    3.8537837664
0.0000000124            1.2464126712                    3.8666221622
0.0000000126            1.2217315284                    3.8793037813
0.0000000128            1.1975391153                    3.8918294918
0.0000000130            1.1738257541                    3.9042001913
0.0000000132            1.1505819588                    3.9164168068
0.0000000134            1.1277984311                    3.9284802929
0.0000000136            1.1054660570                    3.9403916313
0.0000000138            1.0835759028                    3.9521518295
0.0000000140            1.0621192118                    3.9637619197
0.0000000142            1.0410874006                    3.9752229579
0.0000000144            1.0204720560                    3.9865360228
0.0000000146            1.0002649311                    3.9977022142
0.0000000148            0.9804579425                    4.0087226526
0.0000000150            0.9610431668                    4.0195984777
0.0000000152            0.9420128375                    4.0303308470
0.0000000154            0.9233593419                    4.0409209354
0.0000000156            0.9050752179                    4.0513699334
0.0000000158            0.8871531515                    4.0616790466
0.0000000160            0.8695859733                    4.0718494943
0.0000000162            0.8523666557                    4.0818
                                                              825084
0.0000000164            0.8354883107                    4.0917793326
0.0000000166            0.8189441863                    4.1015412213
0.0000000168            0.8027276644                    4.1111694388
0.0000000170            0.7868322579                    4.1206652578
0.0000000172            0.7712516081                    4.1300299593
0.0000000174            0.7559794824                    4.1392648308
0.0000000176            0.7410097714                    4.1483711661
0.0000000178            0.7263364867                    4.1573502641
0.0000000180            0.7119537586                    4.1662034283
0.0000000182            0.6978558336                    4.1749319656
0.0000000184            0.6840370721                    4.1835371856
0.0000000186            0.6704919461                    4.1920204002
0.0000000188            0.6572150372                    4.2003829226
0.0000000190            0.6442010343                    4.2086260664
0.0000000192            0.6314447313                    4.2167511456
0.0000000194            0.6189410253                    4.2247594733
0.0000000196            0.6066849145                    4.2326523613
0.0000000198            0.5946714961                    4.2404311197
0.0000000200            0.5828959642                    4.2480970561
0.0000000202            0.5733361835                    4.2556484189
0.0000000204            0.5679260515                    4.2630758875
0.0000000206            0.5665833981                    4.2703675824
0.0000000208            0.5692276800                    4.2775121759
0.0000000210            0.5757799491            	4.2844988293
0.0000000212            0.5841802453                    4.2913202011
0.0000000214            0.5924142010                    4.2979769905
0.0000000216            0.6004851100                    4.3044729749
0.0000000218            0.6083962010                    4.3108118491
0.0000000220            0.6161506386                    4.3169972273
0.0000000222            0.6237515248                    4.3230326443
0.0000000224            0.6312019002                    4.3289215579
0.0000000226            0.6385047452                    4.3346673494
0.0000000228            0.6456629812                    4.3402733262
0.0000000230            0.6526794716                    4.3457427227
0.0000000232            0.6595570232                    4.3510787020
0.0000000234            0.6662983874                    4.3562843575
0.0000000236            0.6729062608                    4.3613627141
0.0000000238            0.6793832868                    4.3663167298
0.0000000240            0.6857320564                    4.3711492970
0.0000000242            0.6919551093                    4.3758632440
0.0000000244            0.6980549349                    4.3804613363
0.0000000246            0.7040339733                    4.3849462778
0.0000000248            0.7098946164                    4.3893207120
0.0000000250            0.7156392085                    4.3935872239
0.0000000252            0.7212700477                    4.3977483403
0.0000000254            0.7267893864                    4.4018065319
0.0000000256            0.7321994326                    4.4057642138
0.0000000258            0.737[5023505                   4.4096237471
0.0000000260            0.7427002614                    4.4133874401
0.0000000262            0.7477952445                    4.4170575489
0.0000000264            0.7527893382                    4.4206362792
0.0000000266            0.7576845400                    4.4241257868
0.0000000268            0.7624828084                    4.4275281791
0.0000000270            0.7671860626                    4.4308455158
0.0000000272            0.7717961843                    4.4340798101
0.0000000274            0.7763150175                    4.4372330298
0.0000000276            0.7807443699                    4.4403070979
0.0000000278            0.7850860134                    4.4433038941
0.0000000280            0.7893416848                    4.4462252552
0.0000000282            0.7935130866                    4.4490729765
0.0000000284            0.7976018872                    4.4518488122
0.0000000286            0.8016097226                    4.4545544768
0.0000000288            0.8055381957                    4.4571916457
0.0000000290            0.8093888783                    4.4597619559
0.0000000292            0.8131633107                    4.4622670073
0.0000000294            0.8168630027                    4.4647083630
0.0000000296            0.8204894343                    4.4670875505
0.0000000298            0.8240440563                    4.4694060620
0.0000000300            0.8275282906                    4.4716653558
0.0000000302            0.8289609560                    4.4738701416
0.0000000304            0.8264049036                    4.4760332664
0.00000003006           0.8199391170                    4.4781703471
0.0000000308            0.8096410157                    4.4802963487
0.0000000310            0.7955864863                    4.4824255613
0.0000000312            0.7798324876                    4.4845683358
0.0000000314            0.7643904455                    4.4867263124
0.0000000316            0.7492541827                    4.4888978225
0.0000000318            0.7344176443                    4.4910812660
0.0000000320            0.7198748952                    4.4932751096
0.0000000322            0.7056201179                    4.4954778838
0.0000000324            0.6916476101                    4.4976881814
0.0000000326            0.6779517822                    4.4999046545
0.0000000328            0.6645271556                    4.5021260132
0.0000000330            0.6513683599                    4.5043510231
0.0000000332            0.6384701314                    4.5065785033
0.0000000334            0.6258273103                    4.5088073248
0.0000000336            0.6134348390                    4.5110364085
0.0000000338            0.6012877603                    4.5132647234
0.0000000340            0.5893812149                    4.5154912848
0.0000000342            0.5777104399                    4.5177151531
0.0000000344            0.5662707665                    4.5199354315
0.0000000346            0.5550576186                    4.5221512652
0.0000000348            0.5440665105                    4.5243618392
0.0000000350            0.5332930456                    4.5265663774
0.0000000352            0.5227329140                    4.5287641410
0.0m000000354           0.5123818915                    4.5309544271
0.0000000356            0.5022358372                    4.5331365674
0.0000000358            0.4922906925                    4.5353099271
0.0000000360            0.4825424789                    4.5374739035
0.0000000362            0.4729872970                    4.5396279250
0.0000000364            0.4636213244                    4.5417714498
0.0000000366            0.4544408143                    4.5439039650
0.0000000368            0.4454420943                    4.5460249851
0.0000000370            0.4366215647                    4.5481340516
0.0000000372            0.4279756969                    4.5502307316
0.0000000374            0.4195010323                    4.5523146169
0.0000000376            0.4111941809                    4.5543853232
0.0000000378            0.4030518196                    4.5564424892
0.0000000380            0.3950706913                    4.5584857753
0.0000000382            0.3872476032                    4.5605148637
0.0000000384            0.3795794258                    4.5625294565
0.0000000386            0.3720630918                    4.5645292758
0.0000000388            0.3646955943                    4.5665140625
0.0000000390            0.3574739860                    4.5684835756
0.0000000392            0.3503953782                    4.5704375916
0.0000000394            0.3434569391                    4.5723759038
0.0000000396            0.3366558933                    4.5742983219
0.0000000398            0.3299895200                    4.5762046706
0.0000000400            0.3234551525                    4.578094700
0.0000000402            0.3190327518                    4.5799656803
0.0000000404            0.3186582709                    4.5818072767
0.0000000406            0.3222515539                    4.5836071015
0.0000000408            0.3297340321                    4.5853531642
0.0000000410            0.3410286927                    4.5870339017
0.0000000412            0.3540774728                    4.5886410075
0.0000000414            0.3668678644                    4.5901737231
0.0000000416            0.3794049839                    4.5916342056
0.0000000418            0.3916938466                    4.5930245619
0.0000000420            0.4037393684                    4.5943468498
0.0000000422            0.4155463679                    4.5956030790
0.0000000424            0.4271195682                    4.5967952119
0.0000000426            0.4384635990                    4.5979251644
0.0000000428            0.4495829983                    4.5989948067
0.0000000430            0.4604822140                    4.6000059644
0.0000000432            0.4711656063                    4.6009604193
0.0000000434            0.4816374488                    4.6018599098
0.0000000436            0.4919019305                    4.6027061325
0.0000000438            0.5019631577                    4.6035007423
0.0000000440            0.5118251550                    4.6042453535
0.0000000442            0.5214918675                    4.6049415408
0.0000000444            0.5309671624                    4.6055908398
0.0000000446            0.5402548298                    4.6061947476
0.0000000448            0.5493585853                    4[.6067547243
0.0000000450            0.5582820706                    4.6072721931
0.0000000452            0.5670288553                    4.6077485411
0.0000000454            0.5756024384                    4.6081851203
0.0000000456            0.5840062496                    4.6085832484
0.0000000458            0.5922436507                    4.6089442092
0.0000000460            0.6003179370                    4.6092692532
0.0000000462            0.6082323383                    4.6095595990
0.0000000464            0.6159900206                    4.6098164333
0.0000000466            0.6235940873                    4.6100409117
0.0000000468            0.6310475803                    4.6102341598
0.0000000470            0.6383534811                    4.6103972732
0.0000000472            0.6455147124                    4.6105313187
0.0000000474            0.6525341387                    4.6106373347
0.0000000476            0.6594145683                    4.6107163317
0.0000000478            0.6661587533                    4.6107692932
0.0000000480            0.6727693917                    4.6107971761
0.0000000482            0.6792491279                    4.6108009114
0.0000000484            0.6856005541                    4.6107814046
0.0000000486            0.6918262110                    4.6107395365
0.0000000488            0.6979285890                    4.6106761639
0.0000000490            0.7039101293                    4.6105921195
0.0000000492            0.7097732247                    4.6104882131
0.0000000494            0.7155202205                    4.6103652319
0.0000000496            0.721153504159                  4.6102239410
0.0000000498            0.7266750641                    4.6100650839
0.0000000500            0.7320873741                    4.6098893832
0.0000000502            0.7354099360                    4.6097007531
0.0000000504            0.7347063568                    4.6095110841
0.0000000506            0.7300563612                    4.6093350034
0.0000000508            0.7215380951                    4.6091865283
0.0000000510            0.7092281570                    4.6090790403
0.0000000512            0.6951842037                    4.6090220845
0.0000000514            0.6814183451                    4.6090166891
0.0000000516            0.6679250745                    4.6090606493
0.0000000518            0.6546989942                    4.6091518345
0.0000000520            0.6417348133                    4.6092881860
0.0000000522            0.6290273458                    4.6094677150
0.0000000524            0.6165715082                    4.6096885000
0.0000000526            0.6043623180                    4.6099486851
0.0000000528            0.5923948910                    4.6102464775
0.0000000530            0.5806644399                    4.6105801458
0.0000000532            0.5691662722                    4.6109480177
0.0000000534            0.5578957882                    4.6113484787
0.0000000536            0.5468484795                    4.6117799696
0.0000000538            0.5360199267                    4.6122409852
0.0000000540            0.5254057981                    4.6127300722
0.0000000542            0.5150018478                    4.6132458282
0.0000000544            m0.5048039138                   4.6137868993
0.0000000546            0.4948079167                    4.6143519790
0.0000000548            0.4850098578                    4.6149398067
0.0000000550            0.4754058175                    4.6155491660
0.0000000552            0.4659919539                    4.6161788836
0.0000000554            0.4567645012                    4.6168278277
0.0000000556            0.4477197682                    4.6174949067
0.0000000558            0.4388541366                    4.6181790680
0.0000000560            0.4301640600                    4.6188792967
0.0000000562            0.4216460620                    4.6195946143
0.0000000564            0.4132967353                    4.6203240780
0.0000000566            0.4051127398                    4.6210667788
0.0000000568            0.3970908016                    4.6218218410
0.0000000570            0.3892277118                    4.6225884211
0.0000000572            0.3815203249                    4.6233657063
0.0000000574            0.3739655577                    4.6241529141
0.0000000576            0.3665603880                    4.6249492911
0.0000000578            0.3593018536                    4.6257541119
0.0000000580            0.3521870508                    4.6265666782
0.0000000582            0.3452131335                    4.6273863185
0.0000000584            0.3383773119                    4.6282123864
0.0000000586            0.3316768515                    4.6290442603
0.0000000588            0.3251090719                    4.6298813425
0.0000000590            0.3186713458                    4.6307230586
0.0000000594            0.3061758038                    4.6324182049
0.0000000596            0.3001129894                    4.6332705949
0.0000000598            0.2941702293                    4.6341255370
0.0000000600            0.2883451461                    4.6349825613
0.0000000602            0.2846179848                    4.6358383914
0.0000000604            0.2849249762                    4.6366827578
0.0000000606            0.2891862372                    4.6375030008
0.0000000608            0.2973234663                    4.6382869402
0.0000000610            0.3092599126                    4.6390228170
0.0000000612            0.3229377700                    4.6397020970
0.0000000614            0.3363447819                    4.6403237278
0.0000000616            0.3494863116                    4.6408895517
0.0000000618            0.3623676162                    4.6414013677
0.0000000620            0.3749938485                    4.6418609317
0.0000000622            0.3873700593                    4.6422699580
0.0000000624            0.3995011997                    4.6426301193
0.0000000626            0.4113921223                    4.6429430479
0.0000000628            0.4230475839                    4.6432103362
0.0000000630            0.4344722471                    4.6434335377
0.0000000632            0.4456706820                    4.6436141672
0.0000000634            0.4566473684                    4.6437537020
0.0000000636            0.4674066973                    4.6438535823
0.0000000638            0.4779529728                    4.6439152121
0.0000000640            0.4882904136                    4.6439399598
0.0000000642            0.4984231550                    4.6439291587
0.0000000644            0.5083552506                    4.6438841082
0.0000000646            0.5180906733                    4.6438060737
0.0000000648            0.5276333177                    4.6436962881
0.0000000650            0.5369870011                    4.6435559519
0.0000000652            0.5461554653                    4.6433862340
0.0000000654            0.5551423779                    4.6431882722
0.0000000656            0.5639513340                    4.6429631742
0.0000000658            0.5725858574                    4.6427120180
0.0000000660            0.5810494022                    4.6424358525
0.0000000662            0.5893453540                    4.6421356979
0.0000000664            0.5974770316                    4.6418125470
0.0000000666            0.6054476878                    4.6414673650
0.0000000668            0.6132605110                    4.6411010904
0.0000000670            0.6209186268                    4.6407146359
0.0000000672            0.6284250986                    4.6403088884
0.0000000674            0.6357829291                    4.6398847100
0.0000000676            0.6429950617                    4.6394429382
0.0000000678            0.6500643816                    4.6389843867
0.0000000680            0.6569937166                    4.6385098460
0.0000000682            0.6637858387                    4.6380200837
0.0000000684            0.6704434649                    4.6375158449
0.0000000686            0.6769692586                    4.639978534
0.0000000688            0.6833658302                    4.6364668111
0.0000000690            0.6896357384                    4.6359233996
0.0000000692            0.6957814916                    4.6353682801
0.0000000694            0.7018055482                    4.6348020936
0.0000000696            0.7077103180                    4.6342254623
0.0000000698            0.7134981630                    4.6336389890
0.0000000700            0.7191713986                    4.6330432583
0.0000000702            0.7227497192                    4.6324420393
0.0000000704            0.7222968344                    4.6318470559
0.0000000706            0.7178925690                    4.6312727653
0.0000000708            0.7096151672                    4.6307330210
0.0000000710            0.6975413239                    4.6302410470
0.0000000712            0.6837287902                    4.6298062454
0.0000000714            0.6701897687                    4.6294295289
0.0000000716            0.6569188435                    4.6291085878
0.0000000718            0.6439107057                    4.6288411879
0.0000000720            0.6311601517                    4.6286251687
0.0000000722            0.6186620809                    4.6284584405
0.0000000724            0.6064114937                    4.6283389827
0.0000000726            0.5944034895                    4.6282648413
0.0000000728            0.5826332646                    4.6282341270
0.0000000730            0.5710961108                    4.6282450131
0.0000000732            0.5597874126                    4.6282957336
0.0000000734            0.548702646[4                   4.6283845810
0.0000000736            0.5378373779                    4.6285099052
0.0000000738            0.5271872607                    4.6286701108
0.0000000740            0.5167480343                    4.6288636560
0.0000000742            0.5065155228                    4.6290890508
0.0000000744            0.4964856328                    4.6293448552
0.0000000746            0.4866543521                    4.6296296780
0.0000000748            0.4770177480                    4.6299421749
0.0000000750            0.4675719654                    4.6302810471
0.0000000752            0.4583132257                    4.6306450401
0.0000000754            0.4492378252                    4.6310329422
0.0000000756            0.4403421335                    4.6314435829
0.0000000758            0.4316225920                    4.6318758322
0.0000000760            0.4230757125                    4.6323285988
0.0000000762            0.4146980762                    4.6328008290
0.0000000764            0.4064863317                    4.6332915057
0.0000000766            0.3984371940                    4.6337996472
0.0000000768            0.3905474433                    4.6343243059
0.0000000770            0.3828139234                    4.6348645675
0.0000000772            0.3752335407                    4.6354195497
0.0000000774            0.3678032627                    4.6359884015
0.0000000776            0.3605201172                    4.6365703019
0.0000000778            0.3533811907                    4.6371644591
0.0000000780            0.3463836273                    4.6377701097
0.0000000782            0.30395246279                   4.6383865176
0.0000000784            0.3328014487                    4.6390129732
0.0000000786            0.3262114001                    4.6396487927
0.0000000788            0.3197518460                    4.6402933170
0.0000000790            0.3134202022                    4.6409459113
0.0000000792            0.3072139361                    4.6416059641
0.0000000794            0.3011305648                    4.6422728863
0.0000000796            0.2951676549                    4.6429461109
0.0000000798            0.2893228210                    4.6436250920
0.0000000800            0.2835937250                    4.6443093042
0.0000000802            0.2799606501                    4.6449954202
0.0000000804            0.2803598649                    4.6456731296
0.0000000806            0.2847115231                    4.6463297350
0.0000000808            0.2929373593                    4.6469530180
0.0000000810            0.3049606581                    4.6475311804
0.0000000812            0.3187236482                    4.6480556451
0.0000000814            0.3322141071                    4.6485253082
0.0000000816            0.3454374314                    4.6489419578
0.0000000818            0.3583989108                    4.6493073395
0.0000000820            0.3711037304                    4.6496231575
0.0000000822            0.3835569724                    4.6498910749
0.0000000824            0.3957636185                    4.6501127148
0.0000000826            0.4077285517                    4.6502896605
0.0000000828            0.4194565584                    4.6504234565
0.0000000m830           0.4309523302                    4.6505156093
0.0000000832            0.4422204656                    4.6505675879
0.0000000834            0.4532654723                    4.6505808243
0.0000000836            0.4640917686                    4.6505567148
0.0000000838            0.4747036854                    4.6504966200
0.0000000840            0.4851054678                    4.6504018659
0.0000000842            0.4953012767                    4.6502737443
0.0000000844            0.5052951909                    4.6501135138
0.0000000846            0.5150912081                    4.6499224000
0.0000000848            0.5246932472                    4.6497015966
0.0000000850            0.5341051491                    4.6494522655
0.0000000852            0.5433306790                    4.6491755383
0.0000000854            0.5523735273                    4.6488725158
0.0000000856            0.5612373114                    4.6485442696
0.0000000858            0.5699255772                    4.6481918423
0.0000000860            0.5784418002                    4.6478162477
0.0000000862            0.5867893871                    4.6474184725
0.0000000864            0.5949716773                    4.6469994755
0.0000000866            0.6029919438                    4.6465601895
0.0000000868            0.6108533951                    4.6461015207
0.0000000870            0.6185591760                    4.6456243504
0.0000000872            0.6261123689                    4.6451295344
0.0000000874            0.6335159955                    4.6446179046
0.0000000876            0.6407730174                    4.6440902688
0.0000000878            0.6478863376                    4.6435474116
0.0000000880            0.6548588017                    4.6429900946
0.0000000882            0.6616931988                    4.6424190576
0.0000000884            0.6683922630                    4.6418350181
0.0000000886            0.6749586740                    4.6412386727
0.0000000888            0.6813950587                    4.6406306972
0.0000000890            0.6877039917                    4.6400117469
0.0000000892            0.6938879968                    4.6393824574
0.0000000894            0.6999495479                    4.6387434451
0.0000000896            0.7058910697                    4.6380953072
0.0000000898            0.7117149390                    4.6374386227
0.0000000900            0.7174234855                    4.6367739525
0.0000000902            0.7210364179                    4.6361050412
0.0000000904            0.7206174594                    4.6354435853
0.0000000906            0.7162464485                    4.6348040146
0.0000000908            0.7080016428                    4.6342001559
0.0000000910            0.6959597501                    4.6336452073
0.0000000912            0.6821785343                    4.6331485474
0.0000000914            0.6686702106                    4.6327110688
0.0000000916            0.6554293753                    4.6323304433
0.0000000918            0.6424507316                    4.6320044187
0.0000000920            0.6297290876                    4.6317308164
0.0000000922            0.6172593544                    4.6315075292
0.0000000924            0.6050365436                    4.6313325192
0.0000000926            0.5930557658                    4.6312038152
0.0000000928            0.5813122282                    4.6311195111
0.0000000930            0.5698012332                    4.6310777636
0.0000000932            0.5585181759                    4.6310767903
0.0000000934            0.5474585428                    4.6311148678
0.0000000936            0.5366179097                    4.6311903300
0.0000000938            0.5259919400                    4.6313015660
0.0000000940            0.5155763830                    4.6314470186
0.0000000942            0.5053670723                    4.6316251829
0.0000000944            0.4953599236                    4.6318346039
0.0000000946            0.4855509340                    4.6320738757
0.0000000948            0.4759361794                    4.6323416396
0.0000000950            0.4665118137                    4.6326365828
0.0000000952            0.4572740669                    4.6329574368
0.0000000954            0.4482192436                    4.6333029761
0.0000000956            0.4393437216                    4.6336720168
0.0000000958            0.4306439503                    4.6340634156
0.0000000960            0.4221164497                    4.6344760680
0.0000000962            0.4137578085                    4.6349089077
0.0000000964            0.4055646829                    4.6353609048
0.0000000966            0.3975337955                    4.6358310652
0.0000000968            0.3896619336                    4.6363184290
0.0000000970            0.3819459483                    4.6368220700
0.0000000972            0.3743827530                    4.6373410939
0.0000000974            0.3669693222                    4.6378746382
0.0000000976            0.3597026901                    4.6384218704
0.0000000978            0.3525799501                    4.6389819875
0.0000000980            0.3455982527                    4.6395542149
0.0000000982            0.3387548051                    4.6401378056
0.0000000984            0.3320468697                    4.6407320395
0.0000000986            0.3254717631                    4.6413362221
0.0000000988            0.3190268550                    4.6419496840
0.0000000990            0.3127095674                    4.6425717802
0.0000000992            0.3065173731                    4.6432018892
0.0000000994            0.3004477950                    4.6438394121
0.0000000996            0.2944984051                    4.6444837722
0.0000000998            0.2886668235                    4.6451344142
0.0000001000            0.2829507174                    4.6457908031
